split,path,stem,size_bytes,sha256,line_count,object_count,status
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop1.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop1,76,2cb75736940ae89af16da3461a177d5a801f071d3be32541f01e1136e16a5c06,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop2.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop2,37,c5e996b3c949621bf25ff8aa38c3672905013606b997a3d25aa297ca1aab379c,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop3.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop3,76,10e1ce21decf1174bfa0532f2eeb8dbe69132ed8230649f5db54f6d583e45fd6,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop4.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop4,76,b02d9686ff4e5bf86d0957b71987b233cbdbe482bad9e25a4752cc8a6d482886,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop5.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop5,37,98a5f17c26cbf8e37261f50e788464b5a1f5e6eddd2357adf9ca4082d37d35a6,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop6.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop6,37,3ce361bde07f5d43588997d174e3d048c0699ab8a29781760f38ba9eb4a3e874,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop8.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop8,115,0f42994d48810ec84e8056f04a8b0bf459d9e83fdd01cabb5268fd39585be4bb,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_2_crop9.txt,02-PAN-20250323-442-301-L00000000285-CCD6_2_crop9,37,ac7d2eb23a398e6ddd3302ee12cbf6e5f96b13d181f03d2bbbcefef464331126,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_3_crop1.txt,02-PAN-20250323-442-301-L00000000285-CCD6_3_crop1,76,0b0ca0bf0cea665048498243d858b780c894d94679592f3b74940f31881e4fc2,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_3_crop2.txt,02-PAN-20250323-442-301-L00000000285-CCD6_3_crop2,115,ee41efcb13ea986145b7436441df700234bb02615d4fe1ad74013c3d424a9610,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_3_crop4.txt,02-PAN-20250323-442-301-L00000000285-CCD6_3_crop4,37,3c0456fa88516a4d8918ef7ab3553070fdfbf69c29770b2fec263dfd10e336f3,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_3_crop5.txt,02-PAN-20250323-442-301-L00000000285-CCD6_3_crop5,115,d792fb04f79e62de8d628947e14e04f584f24a899d1725cc208851399681bcb8,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_5_crop1.txt,02-PAN-20250323-442-301-L00000000285-CCD6_5_crop1,115,6c10c2d8ab25d2d29026c757fd4e40c03797df4574a29fa7f1b0102dd69491a2,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_5_crop2.txt,02-PAN-20250323-442-301-L00000000285-CCD6_5_crop2,37,8be841a6034f963c0bbd34b3138f027f449a7dc639490dd2f2357b705c939696,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_5_crop3.txt,02-PAN-20250323-442-301-L00000000285-CCD6_5_crop3,37,4902eb44cde7745be684cdd2a133f5d0e0691b1788c2267c08290859ffe50bc6,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD6_5_crop4.txt,02-PAN-20250323-442-301-L00000000285-CCD6_5_crop4,37,a0d3818c5f6a4994d662e39890539a208a43940826033b452f09538569f43249,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD7_6_crop1.txt,02-PAN-20250323-442-301-L00000000285-CCD7_6_crop1,76,8724eea60dd52f6f8aea1202bcf5dfa6656a01b5486c12f4c4a2ee48007a720d,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-301-L00000000285-CCD7_6_crop2.txt,02-PAN-20250323-442-301-L00000000285-CCD7_6_crop2,37,89b609b2a1d2de827cc67493d73d40413ef3b95d5017a9bc183f546462311fb4,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD3_3_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD3_3_crop1,37,bf443146fd91cd08dc5a73f98faec6ea69661c0274ff64464bf2d6131ea2f041,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD3_3_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD3_3_crop2,37,a4976f4c7bce7a138fcff522b2eb1f678681d1283a067a3c025c7ab61b67984a,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD3_4_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD3_4_crop1,115,233e2b1b711677b1806552a69242197c24040ee901752f12631c76c3366f28e6,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD4_2_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD4_2_crop1,37,2fc66483e04e8926c8da1fec26aed6083f9d96cfb987e1b1cfcebc0fa4d79ee4,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD4_2_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD4_2_crop2,37,dab4208a8ce41e4a026800251774ae37d3ba45e292ce48ffbd1260a884783c50,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD4_6_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD4_6_crop1,37,f9f5949a695d1a4d67ef7c44b231c3b7a9a2d3b04949d30d0055b1e70db85cb5,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD5_1_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD5_1_crop1,37,2edb2c94bc26c02dd8b524268c14746ec83b6e26cdf0eb16b52e88bf2190561e,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD5_1_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD5_1_crop2,37,bf88f9a3f55406cfe9ea26ed47cb8a8ebfbfdf80dfa33bfe219315dfd2db1925,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD6_6_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD6_6_crop1,76,12a1eea98f4b91c88985b791a533a9ca244c9f3c89e98b3b1d8afe740bfa0e3b,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD6_6_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD6_6_crop2,154,1c764abd14075513c9c6e709ece2e04328631e2450c10d17af82e461b3b5276e,4,4,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop1,37,ddc2033a5ea702977e75c9450498ee47166f6a5b2bcc837e54ecb7f7395e7c6e,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop2,76,43bd5e70dc50f1ace204eae317b4ac037cdb086714afd68f15b538d0dbfda3e1,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop3.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop3,37,1a87200e7595cc8e5c7a746b1a8f97c64a213e53afdc74964b40c52b5fb999b5,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop4.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop4,37,a53e9f9f31fa5dffc21285c4f7bca08676b250ebc01c1229f94030cdeb1b00f6,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop5.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop5,37,c3018359879675db01e195a94662d664540fe2ed758319f2877a27d9155fa247,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop6.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop6,37,ca77221f90a9efaa85f1035ad02ad9542e5acb54aab776f41802866dd3cc170c,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop7.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop7,76,8e81100a1b4dad7837e1372c5e5aa0db65ae6db35f9034643eee011bf46beae9,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop8.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop8,37,e1a75569fb6a8a33317bcb800c67f1c74074d5698759007e656a936b27bdc2f1,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_2_crop9.txt,02-PAN-20250323-442-302-L00000000286-CCD7_2_crop9,37,efe44b31baa1335cefb0357c603113a3eb4fab1dcecbf229a709c40304452645,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop1,37,d7fe375131704d66d94b85e6ac0ee2fe3c17d5e0cd46095d78010b3651b97db8,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop2,154,44396028f7500d8e728ac54e0be203d5b9e56f9c0547ba32bbd24bc715282ff7,4,4,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop3.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop3,232,c7f7fbea3c49931b2739892cdff8ea192394f5a49a18f991d527f308ec1e5c66,6,6,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop4.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop4,37,254697fb20046d657105c9380d9cca8dfd12dafa58bb2964b7a17fceac95895d,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop6.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop6,76,8013e93550323fda119335444db8f21a2ad8cd12b68df51de0c551c7bf1da1b1,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop7.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop7,37,4062103d7858cf295596f6ece599c1600eead6c2d26c84462e2e2ebd91a7bd3f,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop8.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop8,37,ea64864f7ef2ef4cefebfc95548757ad364e3bc438a8bc2fb64e6e4d8154ab06,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_3_crop9.txt,02-PAN-20250323-442-302-L00000000286-CCD7_3_crop9,37,e501cbe1eb37029d72b808723aff77017509f9b50e8c543e91415567298ae4c3,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop10.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop10,37,977549fb206db5302def73722d29cc7ef7dade57c5ea948d6e1c135190cdd80c,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop3.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop3,37,6ff3b29c45202653ba7e54f208eb09965d82b8f3e5bdcbf85da3ebc99ffa8f39,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop4.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop4,37,5e17dca2bbb96ec9576c7b710f2f36beaf94dd2129f8bd93fc3866e8f8019161,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop5.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop5,37,799dee27c1f856a8a955b8f4d9abd03743041fb7c1b672dfabcbb93264bb2460,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop6.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop6,76,003ee5b7161481414ac276a47e10cf4c0808f465ebc75b25eaa541214a3a0c56,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop8.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop8,37,460ead08b81523ca5e59b56dec68b3c5306c84128cf5caeefac396018ed10f80,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_4_crop9.txt,02-PAN-20250323-442-302-L00000000286-CCD7_4_crop9,37,099a4605929c9dfd7b6a9b65cbda97f408c4f7dba89ee3861ac1c85cf64ef65f,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_5_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD7_5_crop1,76,ebce96d551376a3fe06254f703efd4c3d114ac75e2af0b75cae0687efba69e07,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_5_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD7_5_crop2,37,1e2d826419e52065c43e3c316383110048616b3ad1c6fbbc310e6b84adae61b4,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3.txt,02-PAN-20250323-442-302-L00000000286-CCD7_5_crop3,37,97b78a0a485709d3e9730862ba405bcd0ad2460c27cc91618cdf0c7ab089f80c,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.txt,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1,115,34339d33532713c63b109e5effbb66723601933a036058768f909f019fe558f6,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.txt,02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2,193,0cc84859a3a1c5cc2f560377e97be24fb4ec78ae8aed00f7a26053fe2adc5e3f,5,5,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3.txt,02-PAN-20250323-442-302-L00000000286-CCD8_2_crop3,37,95bf849a0eb94c7e3baf59f8e6375a61bef444cadb87af8b5bc7436802333bc9,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1.txt,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop1,310,40f6a4e6c61dd3b1e366778349fb66bc249fcd310c3a1c1dbacb1d66ef5cc020,8,8,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2.txt,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop2,193,f99eb861ff7ebcdd04e69fc16554017c412a1a0a0293bf06d6d042b15009a87a,5,5,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3.txt,02-PAN-20250323-442-303-L00000000287-CCD6_2_crop3,37,789fa6f1a9a74c15eaf0aea93bd7569b5308b5c4d122f84ae25b15f7d5373a55,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1.txt,02-PAN-20250323-442-303-L00000000287-CCD7_1_crop1,37,4d8068811dda99d5c207590955515bdf0aac97bb75f6ffc5597c7a56215eba85,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1.txt,02-PAN-20250323-442-303-L00000000287-CCD7_2_crop1,154,e867f4d1725e65a931b62a604c8617203ad9d62c1b01c001c9bd11860bb8338a,4,4,ok
train,shiyan/data/labels/train/02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2.txt,02-PAN-20250324-468-372-L00000000371-CCD16_3_crop2,37,01366be890f828f43b565c51f15418769df09fee75ecb94a607dbba842f2ac98,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1.txt,02-PAN-20250324-468-373-L00000000372-CCD16_2_crop1,37,7f2f6ef34c782b8f2f9d0689820e49424effe2e7a2c056502389c31d28654848,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1.txt,02-PAN-20250324-468-373-L00000000372-CCD23_3_crop1,37,15f674f6b7d42856fe2cdc8a8ce659926b512a026cce276e618dba665aba8e9d,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1.txt,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop1,37,7da3d0a059d251015d2a99646c1a3bc1969c0a33e171afbce37b72f7d2ed5604,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3.txt,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop3,154,2b5e0199d6cd2700f780ee5065bdde4840c8ce629e76bef5f9d9db67e0b6f617,4,4,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4.txt,02-PAN-20250325-081-360-L00000000455-CCD15_6_crop4,37,75cbe33dcab6f5a67e5d42f0a334b2cf6127556c99c2f77ce5bd1e9cf2feabed,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.txt,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1,232,8275f5e460df6d9b8ec86185d5b62d19c1840ada8fdee0da3dbb91343897219b,6,6,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.txt,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2,37,a61898367ba1f1333532151ad0cf4ac375977f7b6b0b5e29312a92bb77ecb12c,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.txt,02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3,37,359f31ceee0d39f14787d0e81e8864f69caab09fe179b3116fb065379eed9723,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.txt,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1,37,aeaa87e410e23947340f46dedf97b8492d26323261c546539c1af667bab0ffe3,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.txt,02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3,37,d189c35a5b917e01effaaf34be2fb5c788897da3b517557ab22c2724b2baf136,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1.txt,02-PAN-20250325-081-361-L00000000456-CCD15_4_crop1,37,b259251cdd76a2771a30a49ba6c9d4bcd245cf2f2f7338cbfa59ab6b88fe5972,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1.txt,02-PAN-20250325-081-361-L00000000456-CCD15_5_crop1,37,1793a9dd97367265d0be868017b3488680587a17c383b3801bb09b1aff847aea,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2.txt,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop2,37,82e84dda4210dabcb40b6909b3999c1a133aa75be85a4dc4c06f86f343a19f12,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3.txt,02-PAN-20250325-081-361-L00000000456-CCD16_4_crop3,76,22453fa3a6f075e77702f3575908424f65c5dcf92812d4c07cb253533b576076,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2.txt,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop2,37,b20c780734836cc8cf8d849e1723d37e4b9dbe6d4bf75ec9e49f231d862703dd,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3.txt,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop3,76,603618d50d6d0a8303576d47624988bcd68c4b265a524ce7536fff88dc624455,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4.txt,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop4,76,abf2a9c93b77d3072e314f8ece18e3d1edc7ca55a131e514f23533ac26a2e970,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5.txt,02-PAN-20250325-462-360-L00000000422-CCD12_2_crop5,115,4cd1ff28a84becf5272bb60e4abe52bff351f79902b418b20fce60c35485cb53,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2.txt,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop2,37,651c0b91431786afb4ea6d5e55c856cc135ed130fd3bf8a77b8630a0d1ddd3b1,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3.txt,02-PAN-20250325-462-360-L00000000422-CCD12_3_crop3,37,38753795806e848001a943484f6de588d49c686d6f478bcebcdcf1cfbbb7d6e4,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2.txt,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop2,76,5eb295efbb5c6e1558d09d629010e5259f5c3b3073680b18eb620d71458b5b5f,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3.txt,02-PAN-20250325-462-360-L00000000422-CCD21_4_crop3,37,cf90818379715cc2861923a41ce41cfd9a7b832250685954cc657a5daccf6a1a,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1.txt,02-PAN-20250325-462-360-L00000000422-CCD22_4_crop1,37,d33b1fcd109b45e45aaaa803cf3578f3ac0def5d3bf25de1fff876ca4050864f,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2.txt,02-PAN-20250326-108-335-L00000000593-CCD19_4_crop2,37,592dcf9093130525e2f2d87e82f61b0b47bdd6cafa37d87ce465bbf4601310ac,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.txt,02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1,37,97ef4a6d137e266fd2916b0bac1d338b2970d21c9c61c3e17c4f8626294fc7d5,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.txt,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1,37,aac2e646349063899d01e935bcbb66a991dc4947c28857479f3798154051c630,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.txt,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2,37,1ea499d4e550ef664db8b3d1d33861d8e0eae1c9155436fddb88aacd53913e37,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.txt,02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3,37,573cd50493ddccaaba6714f1118832417672a2ec17e51ff82f5d96826de04c22,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.txt,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1,115,19d047998577806d31f52ec071606a16cbd65afefa42596b8d87c2f36271f2a2,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.txt,02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2,37,119e2ae795d5f9bc5f90bc707ba6ea32a96f9f5dd3fc73fb9b8a18fc8fbbf681,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1.txt,02-PAN-20250329-087-336-L00000000675-CCD18_6_crop1,37,8534a549ca7e64c790bbc3e4d84cbaf60f5b822d8eb49aea4e1dd3d646861f74,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.txt,02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1,37,152ff25d8ab60ce12434243210d7258753b8c47ed792d62e420d0eb361eec8d1,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1.txt,02-PAN-20250329-087-337-L00000000676-CCD17_1_crop1,37,33a33bdfe4bcc638dc405d30521b4f5ae93cc77341580d05dac378261732d932,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2.txt,02-PAN-20250329-087-337-L00000000676-CCD18_1_crop2,37,842858d0eb55857721a1f38e93d4e67067672a180f20c848bf7761b77fa86048,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1.txt,02-PAN-20250329-087-338-L00000000677-CCD10_3_crop1,37,bf9bbbdbf2d4d57f7f0bffb9e52a36b025031c7b271315c78f19daa6021ddbb1,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1.txt,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop1,37,952be9d8c699e4b352291c1a607ab43a8e48ede502392e81a54d2edb1cc53399,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2.txt,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop2,76,20ed9761f3fa06b9809e84e7ee33601ac1cda753d92f66b26274f1ab1033cd75,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3.txt,02-PAN-20250329-087-338-L00000000677-CCD10_4_crop3,76,fcc40b1afc5a90c171b6cbeb52f1d4b7b2deb302ab7a17c0508ca259e28d4a87,2,2,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1.txt,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop1,115,ce8a9355d9b4dbb00cbaa2106342bf06cd5b4b323e86d51944af4f2f22d1dc24,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2.txt,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop2,115,dc68867aabd14c9267415e6b3106f5b17b613f78deab3f44ce88f2f41709ace1,3,3,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3.txt,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop3,37,39e45d34ce31b50a6fd7117df304c816dac8357b097c591cb19d60f1329b42dc,1,1,ok
train,shiyan/data/labels/train/02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4.txt,02-PAN-20250329-087-338-L00000000677-CCD11_3_crop4,37,bb150fbd8967a82fdd4e24d8ec5bdef1511fd172032064537ae6a91a0cb2e616,1,1,ok
