"new_stem","old_image_name","old_label_name","source_label_sha256","mapped_label_sha256"
"0532","01-PAN-20250405-469-277-L00000099304-CCD18_4_crop6.jpg","01-PAN-20250405-469-277-L00000099304-CCD18_4_crop6.txt","f4bc719198938fe45582c1fbf9776f8f490922ba1a8e60f7d97c280242f1fe29","f4bc719198938fe45582c1fbf9776f8f490922ba1a8e60f7d97c280242f1fe29"
"0584","01-PAN-20250407-456-304-L00000100050-CCD10_3_crop1.jpg","01-PAN-20250407-456-304-L00000100050-CCD10_3_crop1.txt","5864a6f238e8e2a648b459f3cab401b5e615c9ca858d6a4e64a3fc33c2bdb09a","5864a6f238e8e2a648b459f3cab401b5e615c9ca858d6a4e64a3fc33c2bdb09a"
"0624","01-PAN-20250407-456-304-L00000100050-CCD6_1_crop1.jpg","01-PAN-20250407-456-304-L00000100050-CCD6_1_crop1.txt","e57a46f51618ac226f0871c5bbb750486a1cd9c9134563f80fc8e82435b541f4","e57a46f51618ac226f0871c5bbb750486a1cd9c9134563f80fc8e82435b541f4"
"0625","01-PAN-20250407-456-304-L00000100050-CCD6_1_crop2.jpg","01-PAN-20250407-456-304-L00000100050-CCD6_1_crop2.txt","b4b4dc4b21f661f840522c60f6990dacaf84e60dec470537eb9b75a4929204d8","b4b4dc4b21f661f840522c60f6990dacaf84e60dec470537eb9b75a4929204d8"
"0626","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop1.jpg","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop1.txt","2d263f05d4af36f25b45ed90e5e9b86fadaeee409edda7151962b7f5e57123fd","2d263f05d4af36f25b45ed90e5e9b86fadaeee409edda7151962b7f5e57123fd"
"0627","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop2.jpg","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop2.txt","648aa535b23f1f422b4c14254a1d5ca09a03e6fe68fbfa766387f5ad7053026f","648aa535b23f1f422b4c14254a1d5ca09a03e6fe68fbfa766387f5ad7053026f"
"0628","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop4.jpg","01-PAN-20250407-456-304-L00000100050-CCD6_2_crop4.txt","69a35a7789a4e99ed77454483207938f0586738013d10b970e297a971ae73d1f","69a35a7789a4e99ed77454483207938f0586738013d10b970e297a971ae73d1f"
"0697","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop1.jpg","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop1.txt","9cc762f088171c79eefa455d842db543479e4c83c7406876b3c8fcc37e3f5f96","9cc762f088171c79eefa455d842db543479e4c83c7406876b3c8fcc37e3f5f96"
"0698","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop3.jpg","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop3.txt","73a9ff5ba2a6bf7f71fc25f524318167fde425dce11a3539392951b07172995d","73a9ff5ba2a6bf7f71fc25f524318167fde425dce11a3539392951b07172995d"
"0699","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop4.jpg","02-PAN-20250321-455-304-L00000000227-CCD17_4_crop4.txt","b064999dadd078f4a9432fd6cafe67eadb873896540ae058a861a7a329bbfc47","b064999dadd078f4a9432fd6cafe67eadb873896540ae058a861a7a329bbfc47"
"0704","02-PAN-20250321-455-304-L00000000227-CCD18_4_crop1.jpg","02-PAN-20250321-455-304-L00000000227-CCD18_4_crop1.txt","169b4385298a30ea94b8df406de09842b1097132a1b13f19ff11f00b46a4a7b4","169b4385298a30ea94b8df406de09842b1097132a1b13f19ff11f00b46a4a7b4"
"0709","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop2.jpg","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop2.txt","82b6709cd9991a3a0b12cbaee904258b5185651ddb1f0eed6fb0726887e6e023","82b6709cd9991a3a0b12cbaee904258b5185651ddb1f0eed6fb0726887e6e023"
"0710","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop3.jpg","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop3.txt","2a9a7b2dcb98cecc7c485a6c6028e6da2aedb762b2284e928b02b28d5c49720c","2a9a7b2dcb98cecc7c485a6c6028e6da2aedb762b2284e928b02b28d5c49720c"
"0711","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop4.jpg","02-PAN-20250321-455-304-L00000000227-CCD7_3_crop4.txt","fa74058281f06af31ed091dee174fc679b989606d9ec71585c386ff091721156","fa74058281f06af31ed091dee174fc679b989606d9ec71585c386ff091721156"
"0742","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop1.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop1.txt","2cb75736940ae89af16da3461a177d5a801f071d3be32541f01e1136e16a5c06","2cb75736940ae89af16da3461a177d5a801f071d3be32541f01e1136e16a5c06"
"0743","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop2.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop2.txt","c5e996b3c949621bf25ff8aa38c3672905013606b997a3d25aa297ca1aab379c","c5e996b3c949621bf25ff8aa38c3672905013606b997a3d25aa297ca1aab379c"
"0744","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop3.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop3.txt","10e1ce21decf1174bfa0532f2eeb8dbe69132ed8230649f5db54f6d583e45fd6","10e1ce21decf1174bfa0532f2eeb8dbe69132ed8230649f5db54f6d583e45fd6"
"0745","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop4.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop4.txt","b02d9686ff4e5bf86d0957b71987b233cbdbe482bad9e25a4752cc8a6d482886","b02d9686ff4e5bf86d0957b71987b233cbdbe482bad9e25a4752cc8a6d482886"
"0746","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop5.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop5.txt","98a5f17c26cbf8e37261f50e788464b5a1f5e6eddd2357adf9ca4082d37d35a6","98a5f17c26cbf8e37261f50e788464b5a1f5e6eddd2357adf9ca4082d37d35a6"
"0747","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop6.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop6.txt","3ce361bde07f5d43588997d174e3d048c0699ab8a29781760f38ba9eb4a3e874","3ce361bde07f5d43588997d174e3d048c0699ab8a29781760f38ba9eb4a3e874"
"0748","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop8.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop8.txt","0f42994d48810ec84e8056f04a8b0bf459d9e83fdd01cabb5268fd39585be4bb","0f42994d48810ec84e8056f04a8b0bf459d9e83fdd01cabb5268fd39585be4bb"
"0749","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop9.jpg","02-PAN-20250323-442-301-L00000000285-CCD6_2_crop9.txt","ac7d2eb23a398e6ddd3302ee12cbf6e5f96b13d181f03d2bbbcefef464331126","ac7d2eb23a398e6ddd3302ee12cbf6e5f96b13d181f03d2bbbcefef464331126"
"0765","02-PAN-20250323-442-302-L00000000286-CCD4_6_crop1.jpg","02-PAN-20250323-442-302-L00000000286-CCD4_6_crop1.txt","f9f5949a695d1a4d67ef7c44b231c3b7a9a2d3b04949d30d0055b1e70db85cb5","f9f5949a695d1a4d67ef7c44b231c3b7a9a2d3b04949d30d0055b1e70db85cb5"
"0766","02-PAN-20250323-442-302-L00000000286-CCD5_1_crop1.jpg","02-PAN-20250323-442-302-L00000000286-CCD5_1_crop1.txt","2edb2c94bc26c02dd8b524268c14746ec83b6e26cdf0eb16b52e88bf2190561e","2edb2c94bc26c02dd8b524268c14746ec83b6e26cdf0eb16b52e88bf2190561e"
"0767","02-PAN-20250323-442-302-L00000000286-CCD5_1_crop2.jpg","02-PAN-20250323-442-302-L00000000286-CCD5_1_crop2.txt","bf88f9a3f55406cfe9ea26ed47cb8a8ebfbfdf80dfa33bfe219315dfd2db1925","bf88f9a3f55406cfe9ea26ed47cb8a8ebfbfdf80dfa33bfe219315dfd2db1925"
"0787","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop10.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop10.txt","977549fb206db5302def73722d29cc7ef7dade57c5ea948d6e1c135190cdd80c","977549fb206db5302def73722d29cc7ef7dade57c5ea948d6e1c135190cdd80c"
"0788","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop3.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop3.txt","6ff3b29c45202653ba7e54f208eb09965d82b8f3e5bdcbf85da3ebc99ffa8f39","6ff3b29c45202653ba7e54f208eb09965d82b8f3e5bdcbf85da3ebc99ffa8f39"
"0789","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop4.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop4.txt","5e17dca2bbb96ec9576c7b710f2f36beaf94dd2129f8bd93fc3866e8f8019161","5e17dca2bbb96ec9576c7b710f2f36beaf94dd2129f8bd93fc3866e8f8019161"
"0790","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop5.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop5.txt","799dee27c1f856a8a955b8f4d9abd03743041fb7c1b672dfabcbb93264bb2460","799dee27c1f856a8a955b8f4d9abd03743041fb7c1b672dfabcbb93264bb2460"
"0791","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop6.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop6.txt","003ee5b7161481414ac276a47e10cf4c0808f465ebc75b25eaa541214a3a0c56","003ee5b7161481414ac276a47e10cf4c0808f465ebc75b25eaa541214a3a0c56"
"0792","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop8.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop8.txt","460ead08b81523ca5e59b56dec68b3c5306c84128cf5caeefac396018ed10f80","460ead08b81523ca5e59b56dec68b3c5306c84128cf5caeefac396018ed10f80"
"0793","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop9.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_4_crop9.txt","099a4605929c9dfd7b6a9b65cbda97f408c4f7dba89ee3861ac1c85cf64ef65f","099a4605929c9dfd7b6a9b65cbda97f408c4f7dba89ee3861ac1c85cf64ef65f"
"0797","02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_6_crop1.txt","34339d33532713c63b109e5effbb66723601933a036058768f909f019fe558f6","34339d33532713c63b109e5effbb66723601933a036058768f909f019fe558f6"
"0798","02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.jpg","02-PAN-20250323-442-302-L00000000286-CCD7_6_crop2.txt","0cc84859a3a1c5cc2f560377e97be24fb4ec78ae8aed00f7a26053fe2adc5e3f","0cc84859a3a1c5cc2f560377e97be24fb4ec78ae8aed00f7a26053fe2adc5e3f"
"0811","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.jpg","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop1.txt","8275f5e460df6d9b8ec86185d5b62d19c1840ada8fdee0da3dbb91343897219b","8275f5e460df6d9b8ec86185d5b62d19c1840ada8fdee0da3dbb91343897219b"
"0812","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.jpg","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop2.txt","a61898367ba1f1333532151ad0cf4ac375977f7b6b0b5e29312a92bb77ecb12c","a61898367ba1f1333532151ad0cf4ac375977f7b6b0b5e29312a92bb77ecb12c"
"0813","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.jpg","02-PAN-20250325-081-361-L00000000456-CCD15_1_crop3.txt","359f31ceee0d39f14787d0e81e8864f69caab09fe179b3116fb065379eed9723","359f31ceee0d39f14787d0e81e8864f69caab09fe179b3116fb065379eed9723"
"0814","02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.jpg","02-PAN-20250325-081-361-L00000000456-CCD15_3_crop1.txt","aeaa87e410e23947340f46dedf97b8492d26323261c546539c1af667bab0ffe3","aeaa87e410e23947340f46dedf97b8492d26323261c546539c1af667bab0ffe3"
"0815","02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.jpg","02-PAN-20250325-081-361-L00000000456-CCD15_3_crop3.txt","d189c35a5b917e01effaaf34be2fb5c788897da3b517557ab22c2724b2baf136","d189c35a5b917e01effaaf34be2fb5c788897da3b517557ab22c2724b2baf136"
"0830","02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.jpg","02-PAN-20250326-108-335-L00000000593-CCD19_5_crop1.txt","97ef4a6d137e266fd2916b0bac1d338b2970d21c9c61c3e17c4f8626294fc7d5","97ef4a6d137e266fd2916b0bac1d338b2970d21c9c61c3e17c4f8626294fc7d5"
"0831","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.jpg","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop1.txt","aac2e646349063899d01e935bcbb66a991dc4947c28857479f3798154051c630","aac2e646349063899d01e935bcbb66a991dc4947c28857479f3798154051c630"
"0832","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.jpg","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop2.txt","1ea499d4e550ef664db8b3d1d33861d8e0eae1c9155436fddb88aacd53913e37","1ea499d4e550ef664db8b3d1d33861d8e0eae1c9155436fddb88aacd53913e37"
"0833","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.jpg","02-PAN-20250326-108-335-L00000000593-CCD20_3_crop3.txt","573cd50493ddccaaba6714f1118832417672a2ec17e51ff82f5d96826de04c22","573cd50493ddccaaba6714f1118832417672a2ec17e51ff82f5d96826de04c22"
"0837","02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.jpg","02-PAN-20250329-087-337-L00000000676-CCD11_6_crop1.txt","152ff25d8ab60ce12434243210d7258753b8c47ed792d62e420d0eb361eec8d1","152ff25d8ab60ce12434243210d7258753b8c47ed792d62e420d0eb361eec8d1"
"0854","02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg","02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.txt","cbf2bcd4c930ea6b25d79c7ba5a27989ed836827ad4d91405b540d39526f202d","cbf2bcd4c930ea6b25d79c7ba5a27989ed836827ad4d91405b540d39526f202d"
"0856","02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg","02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.txt","7fb09300da8dfaf631030b0e52f48a3278ef4ca9203620d20efd733c9e7206cb","7fb09300da8dfaf631030b0e52f48a3278ef4ca9203620d20efd733c9e7206cb"
"0858","02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.jpg","02-PAN-20250329-467-290-L00000000667-CCD26_5_crop1.txt","62a0649e6a91527384a5031f449bfdcba30222d44331b49a45cfebf1958cb6d0","62a0649e6a91527384a5031f449bfdcba30222d44331b49a45cfebf1958cb6d0"
"0859","02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.jpg","02-PAN-20250329-467-290-L00000000667-CCD26_5_crop2.txt","774bfb2d78abfc576209ae28d031e4c914d72113ef92b7344ac0ae17894ab9cb","774bfb2d78abfc576209ae28d031e4c914d72113ef92b7344ac0ae17894ab9cb"
"0862","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop1.txt","62500c781fb333c160016258094e86af68b955e7de46a3194d2ab539a5557c98","62500c781fb333c160016258094e86af68b955e7de46a3194d2ab539a5557c98"
"0863","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop2.txt","cd55cbcfb4c95c4d089f42ff527c001a6773ed0a72bab0f2797bf8678b6e8a2c","cd55cbcfb4c95c4d089f42ff527c001a6773ed0a72bab0f2797bf8678b6e8a2c"
"0864","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop3.txt","d312df13d98eb2993c74c8dff96cc4cc45a4a7fe7bfb7fbc69bedec3d84c056f","d312df13d98eb2993c74c8dff96cc4cc45a4a7fe7bfb7fbc69bedec3d84c056f"
"0865","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop4.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop4.txt","bdd33c65b893f336c3df1b2d2487453a9ce991111c4a874fbc253f7cea7f7c69","bdd33c65b893f336c3df1b2d2487453a9ce991111c4a874fbc253f7cea7f7c69"
"0866","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop6.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop6.txt","74d556b25ba07887bf9367b5bfcb9f8ffa6b839dd20e011b5299253c2ad2b8c9","74d556b25ba07887bf9367b5bfcb9f8ffa6b839dd20e011b5299253c2ad2b8c9"
"0867","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop7.jpg","02-PAN-20250330-461-284-L00000000744-CCD20_1_crop7.txt","8677c6c9b3cf2d8e333f58a929f79451dcb1f15db2aaf48031ca37ceab6b6d62","8677c6c9b3cf2d8e333f58a929f79451dcb1f15db2aaf48031ca37ceab6b6d62"
"0868","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop1.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop1.txt","f874d63015cf7b71ff9355d90c99566848ec5af73e6558b1be0ce6d4fe77556c","f874d63015cf7b71ff9355d90c99566848ec5af73e6558b1be0ce6d4fe77556c"
"0869","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop2.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop2.txt","1955de8496361bb8e98b97d96ee1f7f4351151932b5c1a107e8eb564a21ea4aa","1955de8496361bb8e98b97d96ee1f7f4351151932b5c1a107e8eb564a21ea4aa"
"0870","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop3.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop3.txt","3d5547a12b8a6226b8bbe309356d3bd5a2d7e7475a667527ff36e0317d65294a","3d5547a12b8a6226b8bbe309356d3bd5a2d7e7475a667527ff36e0317d65294a"
"0871","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop4.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop4.txt","ec9a27ebe906de5759fdc4ee02c4aee1cb15a2b906418c8b039c6c7a30e08c4e","ec9a27ebe906de5759fdc4ee02c4aee1cb15a2b906418c8b039c6c7a30e08c4e"
"0872","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop5.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop5.txt","8960d2c4d39bc14f249a26eabb4728a901b66b906798ba70ffd67d1fd26bed0f","8960d2c4d39bc14f249a26eabb4728a901b66b906798ba70ffd67d1fd26bed0f"
"0873","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop7.jpg","02-PAN-20250330-461-284-L00000000744-CCD23_4_crop7.txt","28266d858c79d336d433e0bab2f64d2f1b1295d834c74a196bf5959825b48f11","28266d858c79d336d433e0bab2f64d2f1b1295d834c74a196bf5959825b48f11"
"0916","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop1.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop1.txt","15a4bf17befb36600da6a7381cf7f0b596a1de875e9cea1fdfa9d7d6540a3229","15a4bf17befb36600da6a7381cf7f0b596a1de875e9cea1fdfa9d7d6540a3229"
"0917","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop2.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop2.txt","ae1e81a0df0995b963dff4aba6ddf4688c8b16775daf1c17655b630dc5b25f1d","ae1e81a0df0995b963dff4aba6ddf4688c8b16775daf1c17655b630dc5b25f1d"
"0918","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop3.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop3.txt","5e8c225dffe0fc4086ed697e488e90de3ae65c464c64006698174fa81344e8d0","5e8c225dffe0fc4086ed697e488e90de3ae65c464c64006698174fa81344e8d0"
"0919","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop4.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop4.txt","19eecf6123f8380449dc7e2bc698642bb49d510cc52e1aa74471e04d35fdff2a","19eecf6123f8380449dc7e2bc698642bb49d510cc52e1aa74471e04d35fdff2a"
"0920","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop5.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop5.txt","352314231965691826379ab1137c8b2978ac3d6a63a792189cfa5a859453d7a1","352314231965691826379ab1137c8b2978ac3d6a63a792189cfa5a859453d7a1"
"0921","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop7.jpg","02-PAN-20250403-466-364-L00000001478-CCD18_4_crop7.txt","a8bb7520bde06b0d904babbc9e23e40ef6dfdb10354c49eab5ce50cebdf4d211","a8bb7520bde06b0d904babbc9e23e40ef6dfdb10354c49eab5ce50cebdf4d211"
"0949","02-PAN-20250414-140-169-L00000002665-CCD14_1_crop1.jpg","02-PAN-20250414-140-169-L00000002665-CCD14_1_crop1.txt","43029106a7e9d2b7b6af95bf26635c974ed451eaf79cdeedfbad957108c0e9e4","43029106a7e9d2b7b6af95bf26635c974ed451eaf79cdeedfbad957108c0e9e4"
"0951","02-PAN-20250414-140-169-L00000002665-CCD23_6_crop1.jpg","02-PAN-20250414-140-169-L00000002665-CCD23_6_crop1.txt","291f7ab45801b7548943ab156456317f2041fe5906cf7b7107502f33da0d3086","291f7ab45801b7548943ab156456317f2041fe5906cf7b7107502f33da0d3086"
"0952","02-PAN-20250414-140-170-L00000002666-CCD8_5_crop1.jpg","02-PAN-20250414-140-170-L00000002666-CCD8_5_crop1.txt","c944649d92df587c75ad6400d1e6a1de0ecc901e610c88f5ac5e857e3d86c43e","c944649d92df587c75ad6400d1e6a1de0ecc901e610c88f5ac5e857e3d86c43e"
"0956","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop1.jpg","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop1.txt","835b09ca84d824d71d8cc159da227bd221b9ebbece499fd79e1843fc4c3c6399","835b09ca84d824d71d8cc159da227bd221b9ebbece499fd79e1843fc4c3c6399"
"0957","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop2.jpg","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop2.txt","cb2b79692efe250a9117aa6dcd545e5ed2f0551474967015ba50ad2e60d50515","cb2b79692efe250a9117aa6dcd545e5ed2f0551474967015ba50ad2e60d50515"
"0958","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop3.jpg","02-PAN-20250414-201-668-L00000002680-CCD29_2_crop3.txt","83b362d424b5a093cc55db8e168d324d9d67c7eac503187acf9acbfc012b8d77","83b362d424b5a093cc55db8e168d324d9d67c7eac503187acf9acbfc012b8d77"
"0961","02-PAN-20250414-201-674-L00000002686-CCD14_6_crop1.jpg","02-PAN-20250414-201-674-L00000002686-CCD14_6_crop1.txt","0a526de774e94d9dc2c9dbe6a6cd7c8b678741a0c1208e44357e0201fd0814ff","0a526de774e94d9dc2c9dbe6a6cd7c8b678741a0c1208e44357e0201fd0814ff"
"0969","02-PAN-20250415-449-307-L00000002696-CCD7_5_crop1.jpg","02-PAN-20250415-449-307-L00000002696-CCD7_5_crop1.txt","96f77ffe2259d1d9df6c2131cee50d239d739bc46a5d750926137aba879bfd7e","96f77ffe2259d1d9df6c2131cee50d239d739bc46a5d750926137aba879bfd7e"
"0970","02-PAN-20250415-449-307-L00000002696-CCD7_5_crop2.jpg","02-PAN-20250415-449-307-L00000002696-CCD7_5_crop2.txt","714188fa5899dcfed0959ba4c328e85ebe5128c518c23524f4203558db7d7154","714188fa5899dcfed0959ba4c328e85ebe5128c518c23524f4203558db7d7154"
"0976","02-PAN-20250415-449-310-L00000002699-CCD31_5_crop1.jpg","02-PAN-20250415-449-310-L00000002699-CCD31_5_crop1.txt","ab3d68e3af6c03734b4dd9552a46f5c4f6527a7bd7850047c0bf832b37691423","ab3d68e3af6c03734b4dd9552a46f5c4f6527a7bd7850047c0bf832b37691423"
"0985","02-PAN-20250415-449-312-L00000002701-CCD25_1_crop1.jpg","02-PAN-20250415-449-312-L00000002701-CCD25_1_crop1.txt","40ed1fd76adcaf5bd75d24d9ffb4b7f546c6b9aee645c56ef42e194a16655be4","40ed1fd76adcaf5bd75d24d9ffb4b7f546c6b9aee645c56ef42e194a16655be4"
"0986","02-PAN-20250415-449-312-L00000002701-CCD25_1_crop2.jpg","02-PAN-20250415-449-312-L00000002701-CCD25_1_crop2.txt","0f78d3d298f7b762f367fb38027eaaa05652e8bfb2c536c7d6e275022195e7ab","0f78d3d298f7b762f367fb38027eaaa05652e8bfb2c536c7d6e275022195e7ab"
"1001","02-PAN-20250415-449-317-L00000002706-CCD30_6_crop1.jpg","02-PAN-20250415-449-317-L00000002706-CCD30_6_crop1.txt","469319e3e37d35b030463db2125ee8134c5cab0601d17d9fcdbe8e367769fe67","469319e3e37d35b030463db2125ee8134c5cab0601d17d9fcdbe8e367769fe67"
"1007","02-PAN-20250415-449-320-L00000002709-CCD25_5_crop1.jpg","02-PAN-20250415-449-320-L00000002709-CCD25_5_crop1.txt","e1bbdb393f3332d278d6fa268fdf2d36e6088edad6770cf13155afcd054465ca","e1bbdb393f3332d278d6fa268fdf2d36e6088edad6770cf13155afcd054465ca"
"1011","02-PAN-20250415-449-321-L00000002712-CCD26_4_crop1.jpg","02-PAN-20250415-449-321-L00000002712-CCD26_4_crop1.txt","2cfed2561fffe315d1e743e2bef978d24cc8c43ce3622a644540773651864d58","2cfed2561fffe315d1e743e2bef978d24cc8c43ce3622a644540773651864d58"
"1016","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop1.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop1.txt","0b42e5f24d0fbe3524f478288119b7b2fc96afed2a92979e6a7127515d454eb6","0b42e5f24d0fbe3524f478288119b7b2fc96afed2a92979e6a7127515d454eb6"
"1017","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop2.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop2.txt","1fd439ee77d5363d884ac71cb9e9b5700294f80533ebcb390116894aace250ee","1fd439ee77d5363d884ac71cb9e9b5700294f80533ebcb390116894aace250ee"
"1018","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop3.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop3.txt","14fb56d5708f5bbe8269dbad97502527a1ab5bc81b77f314942e6cdf4d95dcbe","14fb56d5708f5bbe8269dbad97502527a1ab5bc81b77f314942e6cdf4d95dcbe"
"1019","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop5.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop5.txt","43a28215a9fe5513193c98e0e8dde197ebc947065476726eb8bbdf8cc0e96445","43a28215a9fe5513193c98e0e8dde197ebc947065476726eb8bbdf8cc0e96445"
"1020","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop6.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop6.txt","88dc9d97ea4824967ab552bb27282848b533a324a2d99dd8675141172202ccbf","88dc9d97ea4824967ab552bb27282848b533a324a2d99dd8675141172202ccbf"
"1021","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop8.jpg","E103.9_N1.2_20200419_L1A0004749016-PAN21_crop8.txt","de599ecd46c84064774b3372c772450906923d120945ff1e058f1b91b4ca064f","de599ecd46c84064774b3372c772450906923d120945ff1e058f1b91b4ca064f"
