split,path,stem,size_bytes,sha256,line_count,object_count,status
train,shiyan/data3/labels/train/1030.txt,1030,76,7b411bbbcc07cbdc9109d0c0bd32d0c7b7682e27d58e9b2a71fc1dd0ff9f0743,2,2,ok
train,shiyan/data3/labels/train/1031.txt,1031,76,88075c93fa119199861d8c034b361f8b83795e3493e27d1ec8939e5277bce696,2,2,ok
train,shiyan/data3/labels/train/1032.txt,1032,114,d3123c7ceb683840a7b31fa02233eccc9e0f01a347bfe768269b682195c74ade,3,2,ok
train,shiyan/data3/labels/train/1033.txt,1033,38,0333bbbc432502ce26edd1be01a4d530d9b330071c31f57a076dcbd01163eda4,1,1,ok
train,shiyan/data3/labels/train/1034.txt,1034,38,a0cac4abaff30ee95874fd1f048bd5ac8d7440a195f03acb4c81fd7ed10427e7,1,1,ok
train,shiyan/data3/labels/train/1035.txt,1035,114,2923ab0a772e2892d8cef58b3c6aab1d5d5170d18d9cc5ecf245c735f8c4a87d,3,2,ok
train,shiyan/data3/labels/train/1036.txt,1036,76,568cf6a634cdc3e70ef4ea08e27b1c5902b3f0255dbfa7e2ffb765fea874a9f1,2,2,ok
train,shiyan/data3/labels/train/1037.txt,1037,38,27300ffda897e1edfb3339f91409ff82842d0de236a031901fbe8c01462cc0f8,1,1,ok
train,shiyan/data3/labels/train/1038.txt,1038,76,7286435e1017b1b70b2949b2d88dbfc49019d0c01bac480325545d71b97d5136,2,2,ok
train,shiyan/data3/labels/train/1039.txt,1039,38,30934fd79e3cae4563e5e76cf8d9952d1f325c3367a8e3506133f21033f3e7c1,1,1,ok
train,shiyan/data3/labels/train/1040.txt,1040,38,10412ece57e581f32dfef81c72c5c5a66e5f1c02c1c1d5e6cf5585f2db7960d7,1,1,ok
train,shiyan/data3/labels/train/1041.txt,1041,38,2fb939ae9d8c937fee1700c7894d3beffd75e47abf56614c8206573e8e429648,1,1,ok
train,shiyan/data3/labels/train/1042.txt,1042,38,30a72010547c902a1cab88e50dc1cc94199fd0a75850c5538bc80c8f5ee632d5,1,1,ok
train,shiyan/data3/labels/train/1043.txt,1043,38,2b25ca896e305a2e6bbb79f09e2cdc4d4fcfd994abb91d371bad265de8185f68,1,1,ok
train,shiyan/data3/labels/train/1044.txt,1044,38,7db95051986536d4817262954d668dd3ea55bc5fbc3d4e535888af7656788a2b,1,1,ok
train,shiyan/data3/labels/train/1045.txt,1045,38,59e74ebd8272b2a7f86e45e34e6565bf52c0ac9e5177aacff7359961e46f0ae4,1,1,ok
train,shiyan/data3/labels/train/1046.txt,1046,76,18855e662f028f92b9aaf601df4111e1321ab84b8bac767423da3e1d456096c5,2,2,ok
train,shiyan/data3/labels/train/1047.txt,1047,38,a437928d35284f0d32171d46e8ac956f3d01038f5fce9d909f632dc30f673f74,1,1,ok
train,shiyan/data3/labels/train/1048.txt,1048,38,c68011ffa0cc80168bea927d0ae3f3fef1d480d2b6efcbd8227b677c2e55d0cf,1,1,ok
train,shiyan/data3/labels/train/1049.txt,1049,114,e356c03d1223e8e8438ce2c12c405c19e6ecfc09944e227446fc3823910655a7,3,3,ok
train,shiyan/data3/labels/train/1050.txt,1050,38,659e9949c0dd0bc6677d6191b34d1e5135fd553c71e6dc34ed7ca1d796f1db34,1,1,ok
train,shiyan/data3/labels/train/1051.txt,1051,38,1ee7a2d1bd3ac2c6562b528e1bafafbddd46f65c509affc6af928aaf5f014531,1,1,ok
train,shiyan/data3/labels/train/1052.txt,1052,76,ebaa024afffbe3f7d8d33225cf96ac950ba9f8997875370ec266501418c2a47b,2,2,ok
train,shiyan/data3/labels/train/1053.txt,1053,38,1e820c9910122728140006a98cdf1b00a0789ce5a31b31905fe524c41fe26392,1,1,ok
train,shiyan/data3/labels/train/1054.txt,1054,114,c539021aab59f65653914b9501ac66e56200e875bbd0b15c7f5ade1eba8b4f81,3,3,ok
train,shiyan/data3/labels/train/1055.txt,1055,76,3818165e347dba2e02316c679f74da03cc30a95d0e52cc81fafb165d9a384dc8,2,2,ok
train,shiyan/data3/labels/train/1056.txt,1056,114,b6fc7f36887a3f4505fa199ae4e714f11a94950320e74e518bfbaaeaa7e7dcf4,3,3,ok
train,shiyan/data3/labels/train/1057.txt,1057,76,277a0ac908fefd5b36097c4e7a516e048bc563c7285de9a9798ec06ff9c7709a,2,2,ok
train,shiyan/data3/labels/train/1058.txt,1058,76,c22d48a5fa63c5e4e3a9a73d209e97864d681aa52f8aa6096eef443fdadfeba3,2,2,ok
train,shiyan/data3/labels/train/1059.txt,1059,76,7c1457cafa23b24c06961cdf7c49e09902d4f0f7ec2a3d447b8e32edc5ba52d9,2,2,ok
train,shiyan/data3/labels/train/1060.txt,1060,38,474a5c4b51bb44c08f607503b25ad0c842c892ad4476a52aa557adbe2c4e8abb,1,1,ok
train,shiyan/data3/labels/train/1061.txt,1061,76,6b7c4c08a3130811c3eb4479ef3966517cc2b6977eda73b532351bd46dec594c,2,2,ok
train,shiyan/data3/labels/train/1062.txt,1062,76,652fc0f32cafbb1fe08dc37a7831a6afd9853108d1a09d41f2011dd74df9fe1e,2,2,ok
train,shiyan/data3/labels/train/1063.txt,1063,152,9bb1981a43c44cc8a7feb0205f6d20ec10e17bad69e1303be7859049e18d4d2c,4,4,ok
train,shiyan/data3/labels/train/1064.txt,1064,76,4036aa2ffbfe06747a438541c0dce3a693f63efaf1540f86282c009d0294ac2a,2,2,ok
train,shiyan/data3/labels/train/1065.txt,1065,114,b85a102d55d67e9e8c608705919b2e58a367fa24c974cbaf98adb927ce7718ce,3,3,ok
train,shiyan/data3/labels/train/1066.txt,1066,38,cb94b9ad81fd9e6aea23466802e8022ca377b64efbb0174cbc46cfa511b3f18e,1,1,ok
train,shiyan/data3/labels/train/1067.txt,1067,38,81a7d3ecf16b60c773f3e0b5c4c10798b0ad435e5d500f7b87d8903047d54964,1,1,ok
train,shiyan/data3/labels/train/1068.txt,1068,38,91435704b544277cd8dddbdba67875a8f2562e780e37386eab0bf7f40cf79c38,1,1,ok
train,shiyan/data3/labels/train/1069.txt,1069,76,365d8cd74b255512798c9702aac722f557b67c0cfd59382ab076727a245d7759,2,2,ok
train,shiyan/data3/labels/train/1070.txt,1070,76,8738a20a4f7e471ac548371fbfd8d8edfbeac3d2cb83104b687fdbb50269225d,2,1,ok
train,shiyan/data3/labels/train/1071.txt,1071,38,123748d6922dfd9206a617046828863be5b77e83efd0526f5474c8cc1057265b,1,1,ok
train,shiyan/data3/labels/train/1072.txt,1072,38,ccc1aa0b7b8c050cecde318bcaad28e2d447f83d216dede112365b862f90a0ad,1,1,ok
train,shiyan/data3/labels/train/1073.txt,1073,38,0b7edfec10bf0f87fc8879ed064256aa633c02bbf4332430a356791895dc8910,1,1,ok
train,shiyan/data3/labels/train/1074.txt,1074,38,5cac0cf71bb2061065ef42acdeea1a5877fa297a79d37157f5992748ed528211,1,1,ok
train,shiyan/data3/labels/train/1075.txt,1075,38,22e344a2bd63ca6a3c810e0c2577c26a3daa3ee9acd7b4f0810ea9d043a05717,1,1,ok
train,shiyan/data3/labels/train/1076.txt,1076,38,7706457be4b2c617980f24abd61239c7df06385029a021c129bbd34de3dafb6f,1,1,ok
train,shiyan/data3/labels/train/1077.txt,1077,76,801cca240f25d35fd6feb1bc9c6fc661add4c13f60804e8b593fb0e1f26c9f59,2,2,ok
train,shiyan/data3/labels/train/1078.txt,1078,38,fe473634ea01168f5bef94440c41b61b7cc7b8378e5b3339026c7a43c41aa45f,1,1,ok
train,shiyan/data3/labels/train/1079.txt,1079,38,bdafd2d75162c339ec66f92efa68d016858a244d8ac0824f5d711398b36b7d54,1,1,ok
train,shiyan/data3/labels/train/1080.txt,1080,76,5fb10db6dd3b425ba16e4197cf2afcae2ba82fbbb1f0f0ce0ea8786bddfcd9e5,2,2,ok
train,shiyan/data3/labels/train/1081.txt,1081,76,9918456c0b99dafbd1fbb5616fd703b895003fab94c969b10ca53ce8d6a48617,2,2,ok
train,shiyan/data3/labels/train/1082.txt,1082,76,23c256a305fe0691853540dab0f43f87d3ddb9176c006e57e51b45501854bd43,2,2,ok
train,shiyan/data3/labels/train/1083.txt,1083,38,611df565a2e8ab1fd4e3e64d98772f77094b19193029226f4dd9b5706ee38637,1,1,ok
train,shiyan/data3/labels/train/1084.txt,1084,38,24bb102689f2dce6e1cdd49b7120d97e529f4f68f5e2141ac93b9bc6369f72c4,1,1,ok
train,shiyan/data3/labels/train/1085.txt,1085,76,80b83dbf3fc83fe0628355f672385ad5c437f645fef206115268e3cab458d980,2,2,ok
train,shiyan/data3/labels/train/1086.txt,1086,38,c45ef3b88a354d5eab02622590ecef6c8ea8d51a02cb9bd8860ca3c318a5dc4f,1,1,ok
train,shiyan/data3/labels/train/1087.txt,1087,38,955e3bf4628deb0f296c34351f6432f3ebee4aa2d3b34c11cdd4e18c25961c77,1,1,ok
train,shiyan/data3/labels/train/1088.txt,1088,76,8219c89373132ec091ad57c68391153b6386f205d130886432adc48454c18249,2,2,ok
train,shiyan/data3/labels/train/1089.txt,1089,38,efa00dc50264789d18a16ad25f04882e4ddc60931f88e29e0f82e961ae2ad087,1,1,ok
train,shiyan/data3/labels/train/1090.txt,1090,38,f17f64c7d6e2039800fb859c7a26b2f2fdf2bc3b70f95a10c3a2fbb5b109bd3d,1,1,ok
train,shiyan/data3/labels/train/1091.txt,1091,38,8b1a3cafb75d5841ee583be2d230f144ba8c0057a57fff5d1c7366efbbfb95e3,1,1,ok
train,shiyan/data3/labels/train/1092.txt,1092,38,e86d4d78fb408dd4558bdd263a56879721331ae3ae4ba436ba58a00daa76eb80,1,1,ok
train,shiyan/data3/labels/train/1093.txt,1093,76,3e9f136097e0ae78310e5c0c2b882a7f3dbb0351b4557b10eabb2f1acc49061d,2,2,ok
train,shiyan/data3/labels/train/1094.txt,1094,38,43add20b9cedd84847b00c70765a0ef00ee2805cddacac3aeb0a9984ec7b4e4d,1,1,ok
train,shiyan/data3/labels/train/1095.txt,1095,380,6d95e5b098394eac2dce4c08817b46ccb88c3f3916027d791e8c10faf56dcde4,10,10,ok
train,shiyan/data3/labels/train/1096.txt,1096,38,5dcbd2c45e9fad4b61b11c4cccd511a9ce30814fd6eeabf33c3cded8287582e8,1,1,ok
train,shiyan/data3/labels/train/1097.txt,1097,38,9eb7c2180a0e252095aff6c02bb8dbfda713dba6ef0b2b7f616be56e473fffeb,1,1,ok
train,shiyan/data3/labels/train/1098.txt,1098,76,bb228d89023cf7d3fb57e29113496d70ff41b24bdec4c8a9f34f90fd5289c901,2,2,ok
train,shiyan/data3/labels/train/1099.txt,1099,152,0bd8dfe7861a1e792ed05ce069797ae738e65f5c3164df5aedc26742d8f524d3,4,4,ok
train,shiyan/data3/labels/train/1100.txt,1100,152,07ece42e82218be1f4aef01381d153d3673bfbd768ae052e977316cf27515274,4,4,ok
train,shiyan/data3/labels/train/1101.txt,1101,38,5e69a558774cb759435e45f1418a74e1bad1253ed6f9b2b30fda9224a638fcea,1,1,ok
train,shiyan/data3/labels/train/1102.txt,1102,114,7a7fef504b6374cfd5e4ef319e1140f7b883f9b5df79539f031a2ced1c60e398,3,3,ok
train,shiyan/data3/labels/train/1103.txt,1103,114,527477ad12664fb1eb3aa092b3042d66c41e28202678677b1a33c41f5f22099a,3,3,ok
train,shiyan/data3/labels/train/1104.txt,1104,114,96277d2e7a6a94fca0bceb97e06c6c9397792091eb20dc085a8bcafb86628570,3,3,ok
train,shiyan/data3/labels/train/1105.txt,1105,38,2f8bd23a6bd86ace04e80b8aefb0eec5d6b8c40c692e048b8932508660468ced,1,1,ok
train,shiyan/data3/labels/train/1106.txt,1106,38,317943fa254a138a64fe71ec7e449e880bbabe8a1935b456c1a0d3380f4a1a6a,1,1,ok
train,shiyan/data3/labels/train/1107.txt,1107,114,f092cc8eb07a3e5266c70e06278f4ca38d36fba4c048d56ca10f9f3df42e7985,3,3,ok
train,shiyan/data3/labels/train/1108.txt,1108,38,02ede2456430a1cfb2871a4a6bef642c9db58f155b3bba37465ad6ad4c773f4d,1,1,ok
train,shiyan/data3/labels/train/1109.txt,1109,38,ab4ee039bbfe03ae376b6c09c31bc1f63f73adbcaf4ec8522f3b0dbd637b63bc,1,1,ok
train,shiyan/data3/labels/train/1110.txt,1110,38,4390a2fde56a0057ea3005a16ddd6f8e5ad8f8d8e27107adbffd89d9867ec0ae,1,1,ok
train,shiyan/data3/labels/train/1111.txt,1111,38,13ba1a8530079acbcc3faef8730a9b61ecbf092a23fb1e642a5127b08e068cec,1,1,ok
train,shiyan/data3/labels/train/1112.txt,1112,38,9038711105a944ca9eccecc8e27ffc9e294104d6dc4dc17dc2fd822404676982,1,1,ok
train,shiyan/data3/labels/train/1113.txt,1113,38,1b6b152930d0cfc02b58fb790c984e767a64b6c861c2ffca4e35c53d604803a3,1,1,ok
train,shiyan/data3/labels/train/1114.txt,1114,114,6883377d0826126b344cdf37df8024276ed1947cfef3ecb6c0604782846a89fc,3,3,ok
train,shiyan/data3/labels/train/1115.txt,1115,114,a2bc8a6e63ee9b6c1519c2fdbd3031e480086a0daf8c6fd5aa7068b091401ee2,3,3,ok
train,shiyan/data3/labels/train/1116.txt,1116,38,d6b65ef06ea6f4ef80558cec2064b13d0a6174c0dec4173e11e53012cb38ba6d,1,1,ok
train,shiyan/data3/labels/train/1117.txt,1117,76,a9142f088f390335850fdeb6f72f1e8d7224e0202ad6d9f462609051810d595f,2,2,ok
train,shiyan/data3/labels/train/1118.txt,1118,76,860acf2b037a83d28a6a05838a9c5da933bf7e43351387598b3f98610738d5d1,2,2,ok
train,shiyan/data3/labels/train/1119.txt,1119,38,5e3d5a7f6d739388de9a5fb1f26fe93f149fb4d4d0f848944612ffb6b0ea7ba4,1,1,ok
train,shiyan/data3/labels/train/1120.txt,1120,38,01851275e4a7b878a3358d41c33410067791a281a6248f0bf86f1ce26191a5a5,1,1,ok
train,shiyan/data3/labels/train/1121.txt,1121,38,5fffd3d83f44bfff41fdbb437bee0eb5334d9bcc4118e993d1622d88106aa09b,1,1,ok
train,shiyan/data3/labels/train/1122.txt,1122,38,966dd301251e1fe7522acf651018b107bf77ac19b01c1cb24445284f85ba646a,1,1,ok
train,shiyan/data3/labels/train/1123.txt,1123,76,dd2307a24ab2bed07eb547f2febe347d65cc98902188fd62acf6e066f54ef615,2,2,ok
train,shiyan/data3/labels/train/1124.txt,1124,76,4d1a56f6c6db5cfc98073a5c330a28ecd88ef5228d8932726fb57f223e296923,2,2,ok
train,shiyan/data3/labels/train/1125.txt,1125,38,5dfde960af0c89f548a86f823b67289867c9d3db17b6c07cf13aa108a59c63c4,1,1,ok
train,shiyan/data3/labels/train/1126.txt,1126,76,9a992ed340962f1fbb8a5ad66a212626fb63ab6424fd08cceaf22c3b66356485,2,2,ok
train,shiyan/data3/labels/train/1127.txt,1127,38,c74242b5d8201a92f43fa7a307cb9ad5647983c1dc6851371bff46b40d73b602,1,1,ok
train,shiyan/data3/labels/train/1128.txt,1128,38,e65784f09c875c85a920afea2d40365e580adb777516b3b82bd12b40191229f1,1,1,ok
train,shiyan/data3/labels/train/1129.txt,1129,38,7740bd05cb7122deb2da7417c0a5689740681cac6630d6b7363ac569e3c7e6ec,1,1,ok
train,shiyan/data3/labels/train/1130.txt,1130,38,6a5342a5da83df70687d883f05c5c698ecad1cd58a7269b7215de9639783a9ed,1,1,ok
train,shiyan/data3/labels/train/1131.txt,1131,38,b733019feea7bc635d61ac831ca51c6c016516dac857cd5bad4e3b166e34bd39,1,1,ok
train,shiyan/data3/labels/train/1132.txt,1132,76,b33ecff71d4d002ce872ae67f3952e2307109df8a82e531bfa1f4d250b15d173,2,2,ok
train,shiyan/data3/labels/train/1133.txt,1133,38,06e42a22c790074e7907a6a38e1cf714bf75d65ea06a17852dd758363309baa6,1,1,ok
train,shiyan/data3/labels/train/1134.txt,1134,38,349000d5adceffff669398d0b5fdcf2dfa877c72f5eb4871bdb18571665d448d,1,1,ok
train,shiyan/data3/labels/train/1135.txt,1135,38,7cb1320a89d99fe6cb598968d5a5900d427df83ce6e50b45bca2573c69a2b9db,1,1,ok
train,shiyan/data3/labels/train/1136.txt,1136,114,96afe0698e37175844e3f80b96ece6561e1da16705d141d151fc1b8170d55b53,3,3,ok
train,shiyan/data3/labels/train/1137.txt,1137,190,cee2675935d8e5097b87e01dee8a520afd4ef343229b2e1f9a844dca92122fec,5,5,ok
train,shiyan/data3/labels/train/1138.txt,1138,152,e9a186dbfc4458a0ce15efc9393fcb46036be5f160cdf31fd97ba770ca5d99ee,4,4,ok
train,shiyan/data3/labels/train/1139.txt,1139,76,0678073e543a2f38e652a3145e2f075c034a0cc8bda8fdc826aff5ed0cb3bbfa,2,2,ok
train,shiyan/data3/labels/train/1140.txt,1140,38,2a455c351688c53cc8c2b9093f312124672ffeb8f209c5d99289797a6cb4bd35,1,1,ok
train,shiyan/data3/labels/train/1141.txt,1141,76,a9f2a1604966980e0b77b3bf5fa34347fe6e65a687ad5c5f7be13df856acd24b,2,2,ok
train,shiyan/data3/labels/train/1142.txt,1142,76,e2d12f75e950d228d00a64bebbdff2b558691ddcdfc846066d6b6c8d39e4f79a,2,2,ok
train,shiyan/data3/labels/train/1143.txt,1143,114,f1e3e439dba3e4570b5fc04e2efc2f92b8aba6dedbddc4acfb00e7f412c2c609,3,2,ok
train,shiyan/data3/labels/train/1144.txt,1144,266,8b9fb536979b7118e5b1df4a80c7ca7369e9e4593b87712a5e1b1319b7798188,7,7,ok
train,shiyan/data3/labels/train/1145.txt,1145,38,6d3341c45d9714cec55361d6f258d7d437a4871e637a150be8233a699e33ba0b,1,1,ok
train,shiyan/data3/labels/train/1146.txt,1146,342,419dc0e8944af3a1f7e3a9fac5430f6297173f0c3a39a7ed2bc1fcb999628b67,9,9,ok
train,shiyan/data3/labels/train/1147.txt,1147,38,5ab15c50f129811af278b0f80a95fbe99c73a35ad186933af63db9c00d781d9e,1,1,ok
train,shiyan/data3/labels/train/1148.txt,1148,114,dd98d48165645d6aaef63ba9c50fb7b581a538e20e58ca73b37a1bba994a5a6e,3,3,ok
train,shiyan/data3/labels/train/1149.txt,1149,114,399e01786bbf86a4100a634f62b2d7890185e52c7047ba0cb3694cf0a8f8a856,3,3,ok
train,shiyan/data3/labels/train/1150.txt,1150,38,80787e909dc0b7df9ab7369d0368c4cca5850d089956ce02591216fe4b606b8b,1,1,ok
train,shiyan/data3/labels/train/1151.txt,1151,38,c0763973fab54af1fd04b0c23731feba17863ea82f8f040d0b9780ae48c7239d,1,1,ok
train,shiyan/data3/labels/train/1152.txt,1152,152,c9c590b50515755c342eef6c7e00a3764f7faa63770dd37798a41a4abcdc4542,4,4,ok
train,shiyan/data3/labels/train/1153.txt,1153,76,f815685e732af212df214711dfcb4254abc928cbc26a31bacd065d5022ced63c,2,2,ok
train,shiyan/data3/labels/train/1154.txt,1154,190,63e4b8161177cb310bdf5e0b9315fca50be9700d1ddc90946d6a8156feb581aa,5,5,ok
train,shiyan/data3/labels/train/1155.txt,1155,76,bc63c456d5d273bad359978491f228ba781ce21495b24ad246aae5d9053e796f,2,2,ok
train,shiyan/data3/labels/train/1156.txt,1156,76,69ecf1aba2a595ae292e4fcfcacae4a5814268f636512effac3c01374beeecf9,2,2,ok
train,shiyan/data3/labels/train/1157.txt,1157,152,176ae86ed48de8042ce56fd5fa8e2b7ea93973028021a6d9c964fdcbe7febeec,4,4,ok
train,shiyan/data3/labels/train/1158.txt,1158,38,2c45e866f79c938f9c9bfa4e67e63dca36dc736364aacdbfe10841c0e37d3785,1,1,ok
train,shiyan/data3/labels/train/1159.txt,1159,38,78dc6456b50323bc5208aaae65545ca84b350d379a10a75c019a8cc92a9a5eb4,1,1,ok
train,shiyan/data3/labels/train/1160.txt,1160,38,5814af1dd176bffe34d4e5967b6c078c3abe1683ad18be03a60cc2782ab4c660,1,1,ok
train,shiyan/data3/labels/train/1161.txt,1161,38,4f15e7caa303c23b7392e299539accfd4516222b3d6cd38a853c002cf09cec42,1,1,ok
train,shiyan/data3/labels/train/1162.txt,1162,38,38ca1af907a6ffc1b6823d0f2489e95f3260036942bca91698a19a88d0568976,1,1,ok
train,shiyan/data3/labels/train/1163.txt,1163,38,7e213e74ff5b0a7434fd9f06d00991916b1f2afb626d18cabadc935cb667f969,1,1,ok
train,shiyan/data3/labels/train/1164.txt,1164,38,7fb130b1f8ec91ab69e88ff1b93214efe8929f6d914a12509b48b26bb4a551e6,1,1,ok
train,shiyan/data3/labels/train/1165.txt,1165,38,edf16a9098694d1df958d81c1ff3247f6c882fbe2138f81d6282320736198049,1,1,ok
train,shiyan/data3/labels/train/1166.txt,1166,38,a2b0def613550cc8b7be6b303f21d99124a33fc842de4f97029e30cdc37041b3,1,1,ok
train,shiyan/data3/labels/train/1167.txt,1167,38,ce1aa4092d76cffa8ab5c113af8e48bbcf5be4f9f2555f4b1ba5023cf26a193e,1,1,ok
train,shiyan/data3/labels/train/1168.txt,1168,38,226e2470df7da3e54d13cdf10aeba4e005aede4667f118a932bf64ef6f2f4b9a,1,1,ok
train,shiyan/data3/labels/train/1169.txt,1169,38,5cf12184711d9681bcdbc73509e46f17b7368f08f1f8180f9288f723b1b65e71,1,1,ok
train,shiyan/data3/labels/train/1170.txt,1170,342,68c6b68e9d9e5cbe7a1a88a61d16250c62a2fc64cef7bacf92292baa1401e7e2,9,9,ok
train,shiyan/data3/labels/train/1171.txt,1171,38,bfdda3c61c6795d2f481ddf516c524763f02101a8633ff5c2621bf00b11e3dc3,1,1,ok
train,shiyan/data3/labels/train/1172.txt,1172,38,ddc39f61e2828b028d0ab66f6532166d36c758e0c8d54a22cdc84caadc505bd5,1,1,ok
train,shiyan/data3/labels/train/1173.txt,1173,76,34f2f77a0edc783b1334afad4a30ab1e7b4112a029e339178fdf44c2b44b43a8,2,2,ok
train,shiyan/data3/labels/train/1174.txt,1174,266,dfba8f7b58b195e61ff8d007c33fbe822d46a17a25c44422ad4916ed21f8a87f,7,7,ok
train,shiyan/data3/labels/train/1175.txt,1175,38,a6c7815fb9b7fcf63c2c4047d20cd69453129194a4f29680af30f540cb6b03c0,1,1,ok
train,shiyan/data3/labels/train/1176.txt,1176,38,0ed548e0e002ac9e6bf07b32d0d49a9b3ccea0e49dbc2c023575eda87e23a4fd,1,1,ok
train,shiyan/data3/labels/train/1177.txt,1177,38,58a2cd1bf1b3e2888cd2db386d9490615f2a6de6bd1cf206fb03c66cdf3f5b2f,1,1,ok
train,shiyan/data3/labels/train/1178.txt,1178,38,e9963745a674d355feed0ce1d3815f74c66fac3f2abab63598a083511d2734b6,1,1,ok
train,shiyan/data3/labels/train/1179.txt,1179,380,36095900fd7c38f0837a4058599a0c84abe4dfe423a28b98fc413103fcdcc066,10,10,ok
train,shiyan/data3/labels/train/1180.txt,1180,228,d944b95794f967480fe301f082b6a27d3b056f4683e227b9ec60cb85194cc0ee,6,6,ok
train,shiyan/data3/labels/train/1181.txt,1181,38,c94b07e87775064f52988246de754a9c94704957b5e683f400057bf0cbb7f5ef,1,1,ok
train,shiyan/data3/labels/train/1182.txt,1182,76,f02fd49f4f1183a57a97e099c52d734d90e306c9683ed1a15656a592dc0c4c8e,2,1,ok
train,shiyan/data3/labels/train/1183.txt,1183,228,9278a34ee6396288cfc18a30626f8fe4c9e6932ac8a11b945c3e8dc8be85bf2b,6,6,ok
train,shiyan/data3/labels/train/1184.txt,1184,38,1f9934a04d67c08a1055e4fd1224d66793420d8f2930e45926e8b66acd4d1cd1,1,1,ok
train,shiyan/data3/labels/train/1185.txt,1185,114,87929fb6bc30efe0741aac358f26245fed8c18248b54f00758bb88e9246793b9,3,3,ok
train,shiyan/data3/labels/train/1186.txt,1186,228,2eed3e1643ca7ebc6fe367f1baecfe77c50a3be5d4022e9636b2a60e0bc96965,6,6,ok
train,shiyan/data3/labels/train/1187.txt,1187,38,0d3c2834ec11f55f169dc0b01ec7f39126329d2abca6d2817035d88dc7741348,1,1,ok
train,shiyan/data3/labels/train/1188.txt,1188,114,ab1496e01b67864e667c9426dcd3a13fd8bf86d46d3b05f3be2ad473374f5f1a,3,3,ok
train,shiyan/data3/labels/train/1189.txt,1189,152,2f498f27aa0e5d917b125e8b5e0db4287a5882ac013c232d8221d25c02de597f,4,4,ok
train,shiyan/data3/labels/train/1190.txt,1190,38,ddef76cc53871fcb0b61c688126fc0c8e0baee073d49709a5e0ff3aa50bb9a28,1,1,ok
train,shiyan/data3/labels/train/1191.txt,1191,114,abb053733b713fcca7b2063ca8ed75ab8f3e1728ece758d7355f378c55aab063,3,3,ok
train,shiyan/data3/labels/train/1192.txt,1192,228,470473ce03b272b37ede34c824bace3d96e932778a4a18f50de3ce8078ef70f8,6,6,ok
train,shiyan/data3/labels/train/1193.txt,1193,190,bef6d00f3047d1a8d35fd0def0e487580a30ea8c9515a4eb4d86c7edc4d8f482,5,5,ok
train,shiyan/data3/labels/train/1194.txt,1194,76,ef4a24470d932b6e1f48cc80f72fd0dc7b67c3798b6bcfd7c12b5197f98cbeba,2,2,ok
train,shiyan/data3/labels/train/1195.txt,1195,266,eef85d4b283069536e20d5802b18e17c12df93dbbc82cf11a6a00b844df3329b,7,7,ok
train,shiyan/data3/labels/train/1196.txt,1196,76,51eef9b5dcfc351daf26b2b6620a68e314887ef56431730788af48e1f2931f59,2,2,ok
train,shiyan/data3/labels/train/1197.txt,1197,76,55235cce6f46416be978cde1c1e4320e8566bfd59200d4cda21f8a9ef0ce978f,2,2,ok
train,shiyan/data3/labels/train/1198.txt,1198,228,25c4c6ea030408083b075aa1a1fa60ef11627fc8192603b4f53d1c6b412a56a1,6,6,ok
train,shiyan/data3/labels/train/1199.txt,1199,38,ec2bd4873eb6c088031b8ce8f3697de66ff87efecc76641b006c40e9cb89a16f,1,1,ok
train,shiyan/data3/labels/train/1200.txt,1200,38,8a1b01262c2e903685419b7de14ac9b726c681867934526918824d0b84e8769c,1,1,ok
train,shiyan/data3/labels/train/1201.txt,1201,76,8f0cf0da9be4f3c5d09f381907b19270b7f7da8ff07860645389f90fb2610685,2,2,ok
train,shiyan/data3/labels/train/1202.txt,1202,38,cadef55c4f6d48fc3ef0d47a4a2a5f26e8ea28ecf92be3999290ab4b0e75214b,1,1,ok
train,shiyan/data3/labels/train/1203.txt,1203,38,80df4f06b263acb0af5cffca1199645c95ad189111a3898db75f0802f7d7adc6,1,1,ok
train,shiyan/data3/labels/train/1204.txt,1204,190,181a49126c971585283a46a91facf1eb6beb58eb1d1d9c0f7f638b27a9687e5d,5,5,ok
train,shiyan/data3/labels/train/1205.txt,1205,342,ce1ee471d79cb64d29f5a87924538759b53086417c07517d0d84ccdd78ef6ff1,9,9,ok
train,shiyan/data3/labels/train/1206.txt,1206,190,2d5d71c7f5892408214adb4134353e14921ecfeec2dab28e83c3dbfd30daba0b,5,5,ok
train,shiyan/data3/labels/train/1207.txt,1207,38,5850230bfaa8189895adef46056efa45aab088930198d7b05815582b002a871d,1,1,ok
train,shiyan/data3/labels/train/1208.txt,1208,266,ca58f588d277b987c7fcad80eb1561ca33b136b2db4be9928e9962ec80b7d1b2,7,5,ok
train,shiyan/data3/labels/train/1209.txt,1209,190,102bcfbeeefd5ec8a5bbcf778e016eb8218985b621ea9915cf1d60d3ec25449d,5,5,ok
train,shiyan/data3/labels/train/1210.txt,1210,76,696ed3d522daccfd3e959d5581fc72e38c66939a59328cf633ceea73ce6581bf,2,2,ok
train,shiyan/data3/labels/train/1211.txt,1211,76,492d95bed65b5698b5198e5382723b98156c6efdc4906b7a35c1f25fcc6e5ab4,2,2,ok
train,shiyan/data3/labels/train/1212.txt,1212,38,493d1460739ff36498f1a34f224ce75cbc9881d507da2135ad4d454e107e8787,1,1,ok
