assigned_split,original_split,image_path,label_path,stem,scene_id,width,height,sha256
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop15.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop15.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop15,01-PAN-20250407-456-301-L00000100047-CCD1_4,866,866,6656675c62b66cc5d11ea7a7b8cdc2807b006e60b9d153f7a82ed399829cb281
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop18.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop18.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop18,01-PAN-20250407-456-301-L00000100047-CCD1_4,891,891,819075f576b19947ce230c4409c8e5a1115e72efa15a6aa1a2500b7e80a1f9a3
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop2.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop2,01-PAN-20250407-456-301-L00000100047-CCD1_4,808,808,646663f5e4e2a445678add806125638ebbbb7fefad558efe8c6a3962ab28f5c4
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop3.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop3,01-PAN-20250407-456-301-L00000100047-CCD1_4,828,828,af6a92bfa504ec736e827003e55aef1835199d78acf1e770f37349586d1fd6f5
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop4.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop4,01-PAN-20250407-456-301-L00000100047-CCD1_4,848,848,31c0d29800975e18181c3580de85f3338f9f3cdddcf6e63418aa96d8a25d1453
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop6.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop6.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop6,01-PAN-20250407-456-301-L00000100047-CCD1_4,899,899,1ae0a3cbe356d2d85a871e14baeacb2ca6ced18493575def62657f24a20a4d94
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop7.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop7.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop7,01-PAN-20250407-456-301-L00000100047-CCD1_4,873,873,5a7f5f1a9e614b671b86a6d1c0fdd351d83a04c301e62a75d6fdb5fae20168ba
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop9.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_4_crop9.txt,01-PAN-20250407-456-301-L00000100047-CCD1_4_crop9,01-PAN-20250407-456-301-L00000100047-CCD1_4,900,900,c21b4ec11496b2367e470e05ffb648ee4e17cb5387d06c3cb52d97e0f891dc2b
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop1.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop1,01-PAN-20250407-456-301-L00000100047-CCD1_5,814,814,0944b4d741355d14a3a5ce0d34ffb42f0ce98b76b2fabbf76905e371743e2a53
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop2.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop2,01-PAN-20250407-456-301-L00000100047-CCD1_5,859,859,7e9f6c72f3c0d3dfca67b96392313faac833dce27782ee0bc8543ddef054237b
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop3.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop3,01-PAN-20250407-456-301-L00000100047-CCD1_5,853,853,983fbade8f00644d59baf42c7fc4bd9f38f7e738beb5fd287c1bbb49892dbf8a
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop4.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop4,01-PAN-20250407-456-301-L00000100047-CCD1_5,885,885,54083841a775674176872a743f6827b09e68a56c5f9ffc8a03498208e94ed1d7
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop5.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop5,01-PAN-20250407-456-301-L00000100047-CCD1_5,843,843,3df6e4e1778ef8fcef2510fab0516b1d6e90f2ce8300bd14e0044876c8451ab8
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop7.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop7.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop7,01-PAN-20250407-456-301-L00000100047-CCD1_5,844,844,60548cd1c10473b611d7c6abb28fb9215f2ee821e010ce8ba069a06a901bef2e
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop8.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_5_crop8.txt,01-PAN-20250407-456-301-L00000100047-CCD1_5_crop8,01-PAN-20250407-456-301-L00000100047-CCD1_5,844,844,6c6628dfd620b553c0bb6bc01cdca899ceb998a1588e451ed9d4de838999fef9
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop2.txt,01-PAN-20250407-456-301-L00000100047-CCD1_6_crop2,01-PAN-20250407-456-301-L00000100047-CCD1_6,810,810,091015a7278fd8b673c6ed41d907453461334cc0e6feb57ce55a24b935e9d25c
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop3.txt,01-PAN-20250407-456-301-L00000100047-CCD1_6_crop3,01-PAN-20250407-456-301-L00000100047-CCD1_6,864,864,1ee2d28d10d6b70c87400d029a03199b02adfaad65f5d3cae1b1ad7c0a5a882a
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop4.txt,01-PAN-20250407-456-301-L00000100047-CCD1_6_crop4,01-PAN-20250407-456-301-L00000100047-CCD1_6,884,884,baa1bc24280a6020ce80aaf32b524665d812ea1241a30fb51ff56a193e9dccb4
train,train,shiyan/data/images/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-301-L00000100047-CCD1_6_crop5.txt,01-PAN-20250407-456-301-L00000100047-CCD1_6_crop5,01-PAN-20250407-456-301-L00000100047-CCD1_6,846,846,cbbbc4a405c900df53e8a64316f02cc44964969baf5c6d62ff2b3cd01b242ad0
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop1.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop1,01-PAN-20250407-456-303-L00000100049-CCD5_6,809,809,e9c9b9d844fd0c6c54d78a3036cfeac0f334df944dcf20bfb6c9c534285e2ea2
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop2.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop2,01-PAN-20250407-456-303-L00000100049-CCD5_6,814,814,2166224724ac3c14f16641a96bddedc70b64a206f83c52e82d1ba212203bf060
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop3.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop3,01-PAN-20250407-456-303-L00000100049-CCD5_6,804,804,6d41f19b270325dd30af114e8ca1594c4d11da3cf08f2e175f861bb5479e5d15
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop4.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop4,01-PAN-20250407-456-303-L00000100049-CCD5_6,871,871,9d4b36dbebfd6f46fbc8515941632517492d117176826a47eb71ab1f4c9bfb94
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop6.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop6.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop6,01-PAN-20250407-456-303-L00000100049-CCD5_6,864,864,2bcaef2eadc1f06f7cb50323d3c5f70c12a6fefb7583086f7e37c0633d7250c2
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop7.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD5_6_crop7.txt,01-PAN-20250407-456-303-L00000100049-CCD5_6_crop7,01-PAN-20250407-456-303-L00000100049-CCD5_6,817,817,f7754fbaf0afcf44f6c5e9237cda461e0b28099b8cc4992185e77abb5e1c06d9
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop1.txt,01-PAN-20250407-456-303-L00000100049-CCD6_6_crop1,01-PAN-20250407-456-303-L00000100049-CCD6_6,878,878,589af0cf52bf3d32fbb217323cbb48ce1b42d3fd76ce732f0c4c892a47a01286
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop2.txt,01-PAN-20250407-456-303-L00000100049-CCD6_6_crop2,01-PAN-20250407-456-303-L00000100049-CCD6_6,859,859,97249a6057147a7bb008dc9f9ebabcfd7ef42db3620c18b76d4c28b4833ccde7
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop4.txt,01-PAN-20250407-456-303-L00000100049-CCD6_6_crop4,01-PAN-20250407-456-303-L00000100049-CCD6_6,835,835,28e07ded74ef0092bfd68fd8a7b58319559b325ec325bf70d5597a3f6abb4059
train,train,shiyan/data/images/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-303-L00000100049-CCD6_6_crop5.txt,01-PAN-20250407-456-303-L00000100049-CCD6_6_crop5,01-PAN-20250407-456-303-L00000100049-CCD6_6,893,893,5ec6204664720bf808fd5fa20448dd41106702b11c3e8813e134ba4fdaac0480
val,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD10_3_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD10_3_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD10_3_crop1,01-PAN-20250407-456-304-L00000100050-CCD10_3,1012,1012,309cce370f23c00e15967c220e3d31a2c8278e0978859e7c3108110abc74e16f
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD11_3_crop1,01-PAN-20250407-456-304-L00000100050-CCD11_3,824,824,52285736f811022e2a6cc9e64a391fd6e7763c595ff2e58f5864401a61e18fe6
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD11_3_crop2,01-PAN-20250407-456-304-L00000100050-CCD11_3,893,893,3847be2e550a171838211c0ed9289afbac71c1ef3b93c7270624a8dfd62db5ac
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD11_3_crop3,01-PAN-20250407-456-304-L00000100050-CCD11_3,853,853,a4b5b74e2141ad1c2ab2afd00153ad3f0c85f6664a04151f80d1fae261c420b1
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop4.txt,01-PAN-20250407-456-304-L00000100050-CCD11_3_crop4,01-PAN-20250407-456-304-L00000100050-CCD11_3,845,845,a592b75ddd93987efdc0bad165016b7859deaa067aff2f7fed1ffceff24fb54d
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_3_crop5.txt,01-PAN-20250407-456-304-L00000100050-CCD11_3_crop5,01-PAN-20250407-456-304-L00000100050-CCD11_3,855,855,ae81e3f673ed42f9112ec5b98c72f0903d016aedfc73fb7dbbaf3ae2909ad170
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD11_4_crop1,01-PAN-20250407-456-304-L00000100050-CCD11_4,884,884,fb3180ccfbde0a1e19429e117a1f803b0dbb818b4e3061b55509c88edc8bf4f6
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD11_4_crop2,01-PAN-20250407-456-304-L00000100050-CCD11_4,868,868,72ce2a49f21d7d682151f5cebd9bef21771d0e24e7ac7d5a6a0a10a332f5af00
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD11_4_crop3,01-PAN-20250407-456-304-L00000100050-CCD11_4,881,881,ea06b665f9f522e5c7fbb19d1f03a929c970ab3fdfe530ec3d111995e8e5177e
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop5.txt,01-PAN-20250407-456-304-L00000100050-CCD11_4_crop5,01-PAN-20250407-456-304-L00000100050-CCD11_4,831,831,62025b2bebe93b346b1d4f3430c8326d7d810815ce0c40706cc2edf9e4f3a758
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop6.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD11_4_crop6.txt,01-PAN-20250407-456-304-L00000100050-CCD11_4_crop6,01-PAN-20250407-456-304-L00000100050-CCD11_4,872,872,948f80c0a6a7ecbd10e9154c3676fcca105f300bf07975bf46b4f495fb970a59
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD13_3_crop1,01-PAN-20250407-456-304-L00000100050-CCD13_3,825,825,da347d4caeda0cf5eb8e4264eefeca14aa0b95a0d5601af97bbc1fe92a72b3fb
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD13_3_crop2,01-PAN-20250407-456-304-L00000100050-CCD13_3,853,853,ad6261e84b644169eb7695b6c8977e3b542f71fef92eb6c75b3e8e38939c465b
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD13_3_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD13_3_crop3,01-PAN-20250407-456-304-L00000100050-CCD13_3,866,866,be7ad8941b327bf84d742e7159079d445bfb3a6c799f5dee28a964199e4bddc1
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD14_3_crop1,01-PAN-20250407-456-304-L00000100050-CCD14_3,884,884,6eefc71719d443daac9cd86c33df4cbc435d3cdf0e4f455a168dd0835c5d22d0
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD14_3_crop3,01-PAN-20250407-456-304-L00000100050-CCD14_3,882,882,8fc30362e2033cd07b6c79725acf4932d694aa2991dd4eb6cdc7c3bf484a99cd
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop4.txt,01-PAN-20250407-456-304-L00000100050-CCD14_3_crop4,01-PAN-20250407-456-304-L00000100050-CCD14_3,806,806,c46f18dc9002afac3057f87804f66ad2bac2e4f8dc78acad3cd949f9d2f93c98
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_3_crop5.txt,01-PAN-20250407-456-304-L00000100050-CCD14_3_crop5,01-PAN-20250407-456-304-L00000100050-CCD14_3,868,868,1b6bc946f0ac2aa5002392be2f2c13d13b26f275fe785951b4889e7ac4ce5564
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD14_4_crop1,01-PAN-20250407-456-304-L00000100050-CCD14_4,873,873,6280300c7e4c91ccd17aca2f9f9c6f26d0fcc648900c54a6de239a7393f4050a
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD14_4_crop2,01-PAN-20250407-456-304-L00000100050-CCD14_4,881,881,dcc26f747ed37d95d892fae21fb01bb1a8a69eef48fac64bbbe8a1d33ab6ddd8
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD14_4_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD14_4_crop3,01-PAN-20250407-456-304-L00000100050-CCD14_4,827,827,5281dd08359a6f599d88f60d7382b29f930bf4819ce486e05f142d4ad54af36e
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD15_2_crop1,01-PAN-20250407-456-304-L00000100050-CCD15_2,881,881,8289186f1fc2c356432134bf3034ce8fe62acf1e65622ed463df571a05d16a52
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD15_2_crop2,01-PAN-20250407-456-304-L00000100050-CCD15_2,806,806,1dc8d6e668f31cb14179cc85c0a84d4eb2d61414df24f7e428c34d6bbc70389d
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_2_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD15_2_crop3,01-PAN-20250407-456-304-L00000100050-CCD15_2,880,880,c83bb422f2acbe75e787098779d688a6feb2994f3538cdba9a4b3b2f10114b12
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD15_3_crop1,01-PAN-20250407-456-304-L00000100050-CCD15_3,856,856,983a8003c9fa32dd7cbdb7115010b1bbe5abb199771846c3cd49af87f994d9ad
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD15_3_crop2,01-PAN-20250407-456-304-L00000100050-CCD15_3,803,803,187b2e50b8223189688bf5b2f4fc7c06150dc229889ad7f3baaba2f3b9acac1f
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD15_3_crop3,01-PAN-20250407-456-304-L00000100050-CCD15_3,802,802,cb4fe8f3796f53a58c8a3f30ac643ca57d8ea1d0320465c086e9ef6e83d55e2a
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop4.txt,01-PAN-20250407-456-304-L00000100050-CCD15_3_crop4,01-PAN-20250407-456-304-L00000100050-CCD15_3,886,886,5d3b43f42a01965c2302d0ea8c9019c79fb9eb2088511d5a32e9fd52dda4965c
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD16_1_crop1,01-PAN-20250407-456-304-L00000100050-CCD16_1,824,824,c14f9b8852688c305573741d03f295a6615bcde8e8fdffeaf35674410836a5d8
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD16_1_crop2,01-PAN-20250407-456-304-L00000100050-CCD16_1,860,860,6598d1756fce33e8ee3f714b94eb62443fc0cdb21ed5e76131bb1708e6db9713
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD16_1_crop3,01-PAN-20250407-456-304-L00000100050-CCD16_1,870,870,e9b88da201cb1c38339ed7d73da451c8b04999c02aa9b96cace75379158e2446
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop1.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop1.txt,01-PAN-20250407-456-304-L00000100050-CCD16_2_crop1,01-PAN-20250407-456-304-L00000100050-CCD16_2,810,810,7db66d28f36425ad90fca1a8503a420f12440c1abbec9d4a767a12606305d1f2
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD16_2_crop2,01-PAN-20250407-456-304-L00000100050-CCD16_2,848,848,b36dbff7aa9bc5f87c3d1eeeea61734e800c323fe43154a03275b0bb099e67e9
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD16_2_crop3,01-PAN-20250407-456-304-L00000100050-CCD16_2,825,825,1ff5f0d478b4ee8e2a4129c1a5914d66c81704b3478e59c3664b1b720c35d2ec
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop4.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop4.txt,01-PAN-20250407-456-304-L00000100050-CCD16_2_crop4,01-PAN-20250407-456-304-L00000100050-CCD16_2,859,859,ac1fa874dd4ecb0e3370258045848693bc91430d4d56717ac6beaac6394294e8
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD5_1_crop2,01-PAN-20250407-456-304-L00000100050-CCD5_1,810,810,e7072eda5ef66cddea653901118f83418d4229646fd5829f36a7c4b05f10ebbd
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop3.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop3.txt,01-PAN-20250407-456-304-L00000100050-CCD5_1_crop3,01-PAN-20250407-456-304-L00000100050-CCD5_1,863,863,bcb5790c001ee6623c5f031be17fcebf2bcbbaa214f3b1226b12f70d78dd8b48
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop5.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop5.txt,01-PAN-20250407-456-304-L00000100050-CCD5_1_crop5,01-PAN-20250407-456-304-L00000100050-CCD5_1,879,879,c835adf47155ff578aec01e8d53f4b0c985e9e18c8717075007848ee2c174fbc
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop6.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop6.txt,01-PAN-20250407-456-304-L00000100050-CCD5_1_crop6,01-PAN-20250407-456-304-L00000100050-CCD5_1,872,872,068ce78ddee71e9ae6906ed0743f07765c91779e1ad0adff7ffe4d6455035e60
train,train,shiyan/data/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_2_crop2.jpg,shiyan/data/labels/train/01-PAN-20250407-456-304-L00000100050-CCD5_2_crop2.txt,01-PAN-20250407-456-304-L00000100050-CCD5_2_crop2,01-PAN-20250407-456-304-L00000100050-CCD5_2,807,807,6e83dab5390e1efe28fa722851c2bbe1329537f0ee98faf71356522aad2c7b72
