split,image_path,label_path,stem,scene_id,line_no,class_id,class_name,group,x_center,y_center,width_norm,height_norm,x1_norm,y1_norm,x2_norm,y2_norm,width_px,height_px,area_px,area_norm,aspect_ratio,candidate_flags,status
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,13,19,A16_FA-18,aircraft,0.486875,0.7825,0.08375,0.085,0.445,0.74,0.52875,0.825,67.0,68.0,4556.0,0.007118750000000001,0.9852941176470588,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,14,19,A16_FA-18,aircraft,0.95375,0.584375,0.0825,0.08375,0.9125,0.5425,0.995,0.62625,66.0,67.0,4422.0,0.006909375000000001,0.9850746268656716,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,15,19,A16_FA-18,aircraft,0.885625,0.6625,0.08375,0.0775,0.84375,0.62375,0.9275,0.7012499999999999,67.0,62.0,4154.0,0.006490625000000001,1.0806451612903227,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,16,19,A16_FA-18,aircraft,0.831875,0.733125,0.08375,0.08125,0.79,0.6925,0.87375,0.77375,67.0,65.0,4355.0,0.006804687500000001,1.0307692307692309,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,17,19,A16_FA-18,aircraft,0.774375,0.798125,0.09125,0.08125,0.72875,0.7575,0.8200000000000001,0.83875,73.0,65.0,4745.0,0.0074140625,1.123076923076923,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,18,19,A16_FA-18,aircraft,0.716875,0.86625,0.08875,0.085,0.6725000000000001,0.82375,0.76125,0.90875,71.0,68.0,4828.0,0.00754375,1.0441176470588234,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,19,19,A16_FA-18,aircraft,0.656875,0.930625,0.08375,0.07875,0.615,0.89125,0.69875,0.9700000000000001,67.0,63.0,4221.0,0.0065953125000000005,1.0634920634920635,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,20,19,A16_FA-18,aircraft,0.91875,0.92875,0.0825,0.0775,0.8775,0.89,0.96,0.9674999999999999,66.0,62.0,4092.0,0.00639375,1.0645161290322582,,ok
train,shiyan/data/images/train/MAR20_1334.jpg,shiyan/data/labels/train/MAR20_1334.txt,MAR20_1334,MAR20_1334,21,19,A16_FA-18,aircraft,0.96875,0.85625,0.0625,0.0825,0.9375,0.815,1.0,0.8975,50.0,66.0,3300.0,0.00515625,0.7575757575757576,edge_touching_box,ok
train,shiyan/data/images/train/MAR20_1335.jpg,shiyan/data/labels/train/MAR20_1335.txt,MAR20_1335,MAR20_1335,1,22,A19_SU-34,aircraft,0.193125,0.318125,0.11125,0.09375,0.13749999999999998,0.27125,0.24875,0.365,89.0,75.0,6675.0,0.0104296875,1.1866666666666668,,ok
train,shiyan/data/images/train/MAR20_1335.jpg,shiyan/data/labels/train/MAR20_1335.txt,MAR20_1335,MAR20_1335,2,22,A19_SU-34,aircraft,0.099375,0.271875,0.10625,0.09875,0.046250000000000006,0.22249999999999998,0.1525,0.32125,85.0,79.0,6715.0,0.0104921875,1.0759493670886076,,ok
train,shiyan/data/images/train/MAR20_1335.jpg,shiyan/data/labels/train/MAR20_1335.txt,MAR20_1335,MAR20_1335,3,22,A19_SU-34,aircraft,0.704375,0.60875,0.13875,0.07,0.635,0.57375,0.7737499999999999,0.64375,111.00000000000001,56.00000000000001,6216.000000000002,0.009712500000000002,1.9821428571428572,,ok
train,shiyan/data/images/train/MAR20_1335.jpg,shiyan/data/labels/train/MAR20_1335.txt,MAR20_1335,MAR20_1335,4,22,A19_SU-34,aircraft,0.528125,0.68,0.14375,0.0725,0.45624999999999993,0.64375,0.6,0.71625,114.99999999999999,57.99999999999999,6669.999999999998,0.010421874999999999,1.9827586206896552,,ok
train,shiyan/data/images/train/MAR20_1337.jpg,shiyan/data/labels/train/MAR20_1337.txt,MAR20_1337,MAR20_1337,1,17,A14_KC-135,aircraft,0.251875,0.461875,0.18875,0.19375,0.15750000000000003,0.365,0.34625,0.55875,151.0,155.0,23405.0,0.0365703125,0.9741935483870967,,ok
train,shiyan/data/images/train/MAR20_1337.jpg,shiyan/data/labels/train/MAR20_1337.txt,MAR20_1337,MAR20_1337,2,17,A14_KC-135,aircraft,0.54875,0.8,0.175,0.185,0.46124999999999994,0.7075,0.63625,0.8925000000000001,140.0,148.0,20720.0,0.032375,0.9459459459459459,,ok
train,shiyan/data/images/train/MAR20_1337.jpg,shiyan/data/labels/train/MAR20_1337.txt,MAR20_1337,MAR20_1337,3,17,A14_KC-135,aircraft,0.80875,0.244375,0.175,0.16625,0.72125,0.16125,0.89625,0.3275,140.0,133.0,18620.0,0.029093749999999998,1.0526315789473684,,ok
train,shiyan/data/images/train/MAR20_1338.jpg,shiyan/data/labels/train/MAR20_1338.txt,MAR20_1338,MAR20_1338,1,17,A14_KC-135,aircraft,0.74375,0.50875,0.1275,0.125,0.68,0.44625000000000004,0.8075,0.57125,102.0,100.0,10200.0,0.0159375,1.02,,ok
train,shiyan/data/images/train/MAR20_1338.jpg,shiyan/data/labels/train/MAR20_1338.txt,MAR20_1338,MAR20_1338,2,17,A14_KC-135,aircraft,0.755625,0.740625,0.12875,0.12375,0.69125,0.67875,0.82,0.8025,103.0,99.0,10197.0,0.0159328125,1.0404040404040404,,ok
train,shiyan/data/images/train/MAR20_1338.jpg,shiyan/data/labels/train/MAR20_1338.txt,MAR20_1338,MAR20_1338,3,21,A18_KC-10,aircraft,0.1225,0.585625,0.155,0.17125,0.045,0.49999999999999994,0.2,0.6712499999999999,124.0,137.0,16988.0,0.02654375,0.9051094890510948,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,1,8,A5_F-16,aircraft,0.045,0.41625,0.0875,0.0925,0.0012500000000000011,0.37,0.08875,0.4625,70.0,74.0,5180.0,0.00809375,0.9459459459459459,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,2,8,A5_F-16,aircraft,0.110625,0.35625,0.08875,0.09,0.06625,0.31125,0.155,0.40125,71.0,72.0,5112.0,0.0079875,0.986111111111111,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,3,8,A5_F-16,aircraft,0.395625,0.059375,0.10125,0.09625,0.345,0.011249999999999996,0.44625000000000004,0.1075,81.0,77.0,6237.0,0.0097453125,1.051948051948052,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,4,16,A13_F-15,aircraft,0.855,0.159375,0.13,0.12375,0.79,0.09749999999999999,0.9199999999999999,0.22125,104.0,99.0,10296.0,0.0160875,1.0505050505050506,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,5,16,A13_F-15,aircraft,0.706875,0.31875,0.12375,0.125,0.645,0.25625,0.76875,0.38125,99.0,100.0,9900.0,0.01546875,0.99,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,6,16,A13_F-15,aircraft,0.625,0.39125,0.13,0.12,0.56,0.33125,0.69,0.45125,104.0,96.0,9984.0,0.0156,1.0833333333333335,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,7,16,A13_F-15,aircraft,0.54625,0.47375,0.125,0.12,0.48375,0.41375,0.60875,0.53375,100.0,96.0,9600.0,0.015,1.0416666666666667,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,8,16,A13_F-15,aircraft,0.3975,0.635625,0.1325,0.12125,0.33125000000000004,0.575,0.46375,0.69625,106.0,97.0,10282.0,0.016065625,1.0927835051546393,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,9,16,A13_F-15,aircraft,0.321875,0.720625,0.13125,0.12625,0.25625000000000003,0.6575,0.3875,0.78375,105.0,101.0,10605.0,0.0165703125,1.0396039603960396,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,10,8,A5_F-16,aircraft,0.80125,0.7475,0.0975,0.1,0.7525000000000001,0.6975,0.85,0.7975000000000001,78.0,80.0,6240.0,0.009750000000000002,0.975,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,11,8,A5_F-16,aircraft,0.860625,0.678125,0.09625,0.09375,0.8125,0.63125,0.90875,0.725,77.0,75.0,5775.0,0.0090234375,1.0266666666666666,,ok
train,shiyan/data/images/train/MAR20_1339.jpg,shiyan/data/labels/train/MAR20_1339.txt,MAR20_1339,MAR20_1339,12,8,A5_F-16,aircraft,0.926875,0.619375,0.10375,0.09375,0.875,0.5725,0.97875,0.66625,83.0,75.0,6225.0,0.009726562499999999,1.1066666666666667,,ok
train,shiyan/data/images/train/MAR20_134.jpg,shiyan/data/labels/train/MAR20_134.txt,MAR20_134,MAR20_134,1,16,A13_F-15,aircraft,0.419463,0.374497,0.13557,0.120805,0.351678,0.31409450000000005,0.48724799999999996,0.4348995,100.99965,89.999725,9089.94072509625,0.01637753385,1.1222217623442738,,ok
train,shiyan/data/images/train/MAR20_134.jpg,shiyan/data/labels/train/MAR20_134.txt,MAR20_134,MAR20_134,2,16,A13_F-15,aircraft,0.499329,0.457718,0.131544,0.115436,0.433557,0.4,0.5651010000000001,0.515436,98.00027999999999,85.99982,8428.006439949599,0.015184913183999999,1.1395405246197026,,ok
train,shiyan/data/images/train/MAR20_1340.jpg,shiyan/data/labels/train/MAR20_1340.txt,MAR20_1340,MAR20_1340,1,4,A1_SU-35,aircraft,0.576875,0.156875,0.08875,0.11625,0.5325,0.09874999999999998,0.6212500000000001,0.215,71.0,93.0,6603.0,0.0103171875,0.7634408602150536,,ok
train,shiyan/data/images/train/MAR20_1340.jpg,shiyan/data/labels/train/MAR20_1340.txt,MAR20_1340,MAR20_1340,2,4,A1_SU-35,aircraft,0.72,0.55625,0.135,0.0925,0.6525,0.51,0.7875,0.6025,108.0,74.0,7992.0,0.0124875,1.4594594594594597,,ok
train,shiyan/data/images/train/MAR20_1340.jpg,shiyan/data/labels/train/MAR20_1340.txt,MAR20_1340,MAR20_1340,3,4,A1_SU-35,aircraft,0.714375,0.816875,0.13125,0.09625,0.6487499999999999,0.76875,0.78,0.865,105.0,77.0,8085.0,0.012632812500000002,1.3636363636363638,,ok
train,shiyan/data/images/train/MAR20_1341.jpg,shiyan/data/labels/train/MAR20_1341.txt,MAR20_1341,MAR20_1341,1,20,A17_TU-95,aircraft,0.28875,0.074375,0.1425,0.14625,0.21750000000000003,0.0012500000000000011,0.36,0.1475,113.99999999999999,117.0,13337.999999999998,0.020840624999999998,0.9743589743589743,,ok
train,shiyan/data/images/train/MAR20_1341.jpg,shiyan/data/labels/train/MAR20_1341.txt,MAR20_1341,MAR20_1341,2,20,A17_TU-95,aircraft,0.2275,0.378125,0.1425,0.15375,0.15625,0.30125,0.29875,0.45499999999999996,113.99999999999999,123.0,14021.999999999998,0.021909375,0.9268292682926829,,ok
train,shiyan/data/images/train/MAR20_1341.jpg,shiyan/data/labels/train/MAR20_1341.txt,MAR20_1341,MAR20_1341,3,20,A17_TU-95,aircraft,0.5775,0.623125,0.1475,0.15625,0.50375,0.545,0.65125,0.70125,118.0,125.0,14750.0,0.023046874999999998,0.944,,ok
train,shiyan/data/images/train/MAR20_1341.jpg,shiyan/data/labels/train/MAR20_1341.txt,MAR20_1341,MAR20_1341,4,20,A17_TU-95,aircraft,0.650625,0.896875,0.14875,0.15625,0.57625,0.81875,0.725,0.975,119.0,125.0,14875.0,0.023242187499999997,0.952,,ok
train,shiyan/data/images/train/MAR20_1343.jpg,shiyan/data/labels/train/MAR20_1343.txt,MAR20_1343,MAR20_1343,1,7,A4_C-5,aircraft,0.5825,0.093125,0.165,0.17375,0.5,0.0062500000000000056,0.665,0.18,132.0,139.0,18348.0,0.02866875,0.9496402877697843,,ok
train,shiyan/data/images/train/MAR20_1343.jpg,shiyan/data/labels/train/MAR20_1343.txt,MAR20_1343,MAR20_1343,2,7,A4_C-5,aircraft,0.469375,0.30625,0.18375,0.1975,0.3775,0.20750000000000002,0.56125,0.405,147.0,158.0,23226.0,0.036290625,0.930379746835443,,ok
train,shiyan/data/images/train/MAR20_1343.jpg,shiyan/data/labels/train/MAR20_1343.txt,MAR20_1343,MAR20_1343,3,7,A4_C-5,aircraft,0.164375,0.88875,0.16375,0.185,0.08249999999999999,0.79625,0.24625,0.9812500000000001,131.0,148.0,19388.0,0.03029375,0.8851351351351352,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,1,19,A16_FA-18,aircraft,0.145,0.13625,0.115,0.0775,0.0875,0.0975,0.20249999999999999,0.17500000000000002,92.0,62.0,5704.0,0.0089125,1.4838709677419355,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,2,19,A16_FA-18,aircraft,0.15125,0.215,0.125,0.07,0.08875,0.18,0.21375,0.25,100.0,56.00000000000001,5600.000000000001,0.00875,1.7857142857142856,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,3,19,A16_FA-18,aircraft,0.44375,0.1,0.12,0.07,0.38375,0.065,0.5037499999999999,0.135,96.0,56.00000000000001,5376.000000000001,0.008400000000000001,1.714285714285714,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,4,19,A16_FA-18,aircraft,0.458125,0.178125,0.11125,0.07125,0.4025,0.14250000000000002,0.51375,0.21375,89.0,56.99999999999999,5072.999999999999,0.0079265625,1.56140350877193,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,5,19,A16_FA-18,aircraft,0.728125,0.29125,0.11375,0.07,0.67125,0.25625,0.785,0.32625000000000004,91.0,56.00000000000001,5096.000000000001,0.0079625,1.625,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,6,19,A16_FA-18,aircraft,0.785625,0.68,0.10375,0.0725,0.73375,0.64375,0.8375,0.71625,83.0,57.99999999999999,4813.999999999999,0.007521874999999999,1.4310344827586208,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,7,19,A16_FA-18,aircraft,0.221875,0.67,0.10375,0.0725,0.16999999999999998,0.63375,0.27375,0.70625,83.0,57.99999999999999,4813.999999999999,0.007521874999999999,1.4310344827586208,,ok
train,shiyan/data/images/train/MAR20_1344.jpg,shiyan/data/labels/train/MAR20_1344.txt,MAR20_1344,MAR20_1344,8,19,A16_FA-18,aircraft,0.23375,0.750625,0.12,0.07875,0.17375000000000002,0.7112499999999999,0.29375,0.79,96.0,63.0,6048.0,0.00945,1.5238095238095237,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,1,8,A5_F-16,aircraft,0.211875,0.44125,0.10625,0.0925,0.15875,0.39499999999999996,0.265,0.4875,85.0,74.0,6290.0,0.009828125,1.1486486486486487,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,2,8,A5_F-16,aircraft,0.2425,0.524375,0.105,0.07625,0.19,0.48625,0.295,0.5625,84.0,61.0,5124.0,0.00800625,1.3770491803278688,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,3,8,A5_F-16,aircraft,0.269375,0.604375,0.10625,0.08375,0.21624999999999997,0.5625,0.32249999999999995,0.64625,85.0,67.0,5695.0,0.0088984375,1.2686567164179103,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,4,8,A5_F-16,aircraft,0.30125,0.68625,0.1075,0.0825,0.24750000000000003,0.645,0.35500000000000004,0.7275,86.0,66.0,5676.0,0.00886875,1.303030303030303,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,5,8,A5_F-16,aircraft,0.335,0.77375,0.1125,0.0825,0.27875,0.7325,0.39125000000000004,0.8150000000000001,90.0,66.0,5940.0,0.009281250000000001,1.3636363636363635,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,6,8,A5_F-16,aircraft,0.48625,0.245,0.115,0.09,0.42875,0.2,0.5437500000000001,0.29,92.0,72.0,6624.0,0.01035,1.277777777777778,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,7,8,A5_F-16,aircraft,0.51375,0.325,0.1175,0.0825,0.45500000000000007,0.28375,0.5725,0.36625,94.0,66.0,6204.0,0.00969375,1.424242424242424,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,8,8,A5_F-16,aircraft,0.573125,0.488125,0.11125,0.08375,0.5175,0.44625,0.62875,0.53,89.0,67.0,5963.0,0.0093171875,1.3283582089552237,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,9,8,A5_F-16,aircraft,0.604375,0.57,0.11125,0.09,0.54875,0.5249999999999999,0.66,0.615,89.0,72.0,6408.0,0.0100125,1.2361111111111112,,ok
train,shiyan/data/images/train/MAR20_1345.jpg,shiyan/data/labels/train/MAR20_1345.txt,MAR20_1345,MAR20_1345,10,8,A5_F-16,aircraft,0.635,0.65625,0.1175,0.0825,0.57625,0.615,0.69375,0.6975,94.0,66.0,6204.0,0.00969375,1.424242424242424,,ok
train,shiyan/data/images/train/MAR20_1346.jpg,shiyan/data/labels/train/MAR20_1346.txt,MAR20_1346,MAR20_1346,1,4,A1_SU-35,aircraft,0.6,0.41,0.1175,0.1625,0.54125,0.32875,0.65875,0.49124999999999996,94.0,130.0,12220.0,0.01909375,0.7230769230769231,,ok
train,shiyan/data/images/train/MAR20_1346.jpg,shiyan/data/labels/train/MAR20_1346.txt,MAR20_1346,MAR20_1346,2,4,A1_SU-35,aircraft,0.775,0.43,0.115,0.165,0.7175,0.3475,0.8325,0.5125,92.0,132.0,12144.0,0.018975000000000002,0.696969696969697,,ok
train,shiyan/data/images/train/MAR20_1346.jpg,shiyan/data/labels/train/MAR20_1346.txt,MAR20_1346,MAR20_1346,3,4,A1_SU-35,aircraft,0.924375,0.446875,0.11375,0.15875,0.8674999999999999,0.36750000000000005,0.98125,0.52625,91.0,127.0,11557.0,0.0180578125,0.7165354330708662,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,1,4,A1_SU-35,aircraft,0.3525,0.2,0.1175,0.15,0.29374999999999996,0.125,0.41125,0.275,94.0,120.0,11280.0,0.017625,0.7833333333333333,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,2,4,A1_SU-35,aircraft,0.20125,0.199375,0.12,0.14875,0.14125000000000001,0.125,0.26125,0.27375,96.0,119.0,11424.0,0.017849999999999998,0.8067226890756303,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,3,4,A1_SU-35,aircraft,0.056875,0.1975,0.11125,0.1525,0.0012500000000000011,0.12125000000000001,0.1125,0.27375,89.0,122.0,10858.0,0.016965625,0.7295081967213115,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,4,4,A1_SU-35,aircraft,0.50375,0.19125,0.1175,0.1475,0.44500000000000006,0.11750000000000001,0.5625,0.265,94.0,118.0,11092.0,0.01733125,0.7966101694915254,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,5,22,A19_SU-34,aircraft,0.645625,0.1825,0.12625,0.165,0.5825,0.09999999999999999,0.70875,0.265,101.0,132.0,13332.0,0.020831250000000003,0.7651515151515151,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,6,22,A19_SU-34,aircraft,0.804375,0.185625,0.14125,0.16625,0.7337499999999999,0.10250000000000001,0.875,0.26875000000000004,112.99999999999999,133.0,15028.999999999998,0.0234828125,0.8496240601503758,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,7,22,A19_SU-34,aircraft,0.94375,0.179375,0.1125,0.16625,0.8875,0.09625,1.0,0.2625,90.0,133.0,11970.0,0.018703125,0.6766917293233082,edge_touching_box,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,8,22,A19_SU-34,aircraft,0.513125,0.614375,0.14875,0.20125,0.4387500000000001,0.51375,0.5875,0.715,119.0,161.0,19159.0,0.0299359375,0.7391304347826086,,ok
train,shiyan/data/images/train/MAR20_1348.jpg,shiyan/data/labels/train/MAR20_1348.txt,MAR20_1348,MAR20_1348,9,22,A19_SU-34,aircraft,0.69,0.600625,0.15,0.20375,0.615,0.49874999999999997,0.7649999999999999,0.7024999999999999,120.0,163.0,19560.0,0.030562499999999996,0.7361963190184049,,ok
train,shiyan/data/images/train/MAR20_1349.jpg,shiyan/data/labels/train/MAR20_1349.txt,MAR20_1349,MAR20_1349,1,19,A16_FA-18,aircraft,0.630625,0.15,0.12125,0.165,0.57,0.06749999999999999,0.69125,0.23249999999999998,97.0,132.0,12804.0,0.02000625,0.7348484848484848,,ok
train,shiyan/data/images/train/MAR20_1349.jpg,shiyan/data/labels/train/MAR20_1349.txt,MAR20_1349,MAR20_1349,2,19,A16_FA-18,aircraft,0.445,0.1425,0.125,0.1625,0.3825,0.061249999999999985,0.5075000000000001,0.22375,100.0,130.0,13000.0,0.0203125,0.7692307692307692,,ok
train,shiyan/data/images/train/MAR20_1349.jpg,shiyan/data/labels/train/MAR20_1349.txt,MAR20_1349,MAR20_1349,3,19,A16_FA-18,aircraft,0.264375,0.120625,0.12375,0.16125,0.2025,0.039999999999999994,0.32625000000000004,0.20124999999999998,99.0,129.0,12771.0,0.019954687500000002,0.7674418604651162,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,1,16,A13_F-15,aircraft,0.187333,0.433333,0.065333,0.074667,0.15466649999999998,0.3959995,0.21999950000000001,0.47066650000000004,48.99975,56.00025,2743.9982499375,0.004878219111,0.8749916295016541,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,2,16,A13_F-15,aircraft,0.275333,0.446667,0.065333,0.074667,0.2426665,0.40933349999999996,0.3079995,0.4840005,48.99975,56.00025,2743.9982499375,0.004878219111,0.8749916295016541,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,3,16,A13_F-15,aircraft,0.358667,0.454667,0.066667,0.082667,0.3253335,0.41333349999999996,0.39200050000000003,0.4960005,50.00025,62.00025,3100.0280000625003,0.0055111608890000005,0.8064523933371236,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,4,16,A13_F-15,aircraft,0.448,0.466667,0.064,0.077333,0.41600000000000004,0.4280005,0.48,0.5053335,48.0,57.99975,2783.988,0.004949312,0.8275897740938539,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,5,18,A15_F-22,aircraft,0.842,0.429333,0.054667,0.072,0.8146665,0.39333300000000004,0.8693335,0.465333,41.00025,53.99999999999999,2214.0134999999996,0.003936024,0.759263888888889,,ok
train,shiyan/data/images/train/MAR20_135.jpg,shiyan/data/labels/train/MAR20_135.txt,MAR20_135,MAR20_135,6,18,A15_F-22,aircraft,0.936,0.441333,0.058667,0.08,0.9066665,0.401333,0.9653335000000001,0.48133299999999996,44.00025,60.0,2640.015,0.00469336,0.7333375,,ok
train,shiyan/data/images/train/MAR20_1350.jpg,shiyan/data/labels/train/MAR20_1350.txt,MAR20_1350,MAR20_1350,1,16,A13_F-15,aircraft,0.435,0.421875,0.1425,0.10125,0.36375,0.37124999999999997,0.50625,0.47250000000000003,113.99999999999999,81.0,9233.999999999998,0.014428125,1.4074074074074072,,ok
train,shiyan/data/images/train/MAR20_1351.jpg,shiyan/data/labels/train/MAR20_1351.txt,MAR20_1351,MAR20_1351,1,19,A16_FA-18,aircraft,0.50375,0.616875,0.135,0.13625,0.43625,0.54875,0.57125,0.6849999999999999,108.0,109.00000000000001,11772.000000000002,0.018393750000000004,0.9908256880733944,,ok
train,shiyan/data/images/train/MAR20_1351.jpg,shiyan/data/labels/train/MAR20_1351.txt,MAR20_1351,MAR20_1351,2,19,A16_FA-18,aircraft,0.595,0.529375,0.1275,0.13625,0.53125,0.46125000000000005,0.65875,0.5975,102.0,109.00000000000001,11118.000000000002,0.017371875000000002,0.9357798165137614,,ok
train,shiyan/data/images/train/MAR20_1352.jpg,shiyan/data/labels/train/MAR20_1352.txt,MAR20_1352,MAR20_1352,1,8,A5_F-16,aircraft,0.498125,0.391875,0.09625,0.13125,0.44999999999999996,0.32625,0.54625,0.45749999999999996,77.0,105.0,8085.0,0.012632812500000002,0.7333333333333333,,ok
train,shiyan/data/images/train/MAR20_1353.jpg,shiyan/data/labels/train/MAR20_1353.txt,MAR20_1353,MAR20_1353,1,17,A14_KC-135,aircraft,0.11375,0.389375,0.185,0.16625,0.021250000000000005,0.30625,0.20625,0.47250000000000003,148.0,133.0,19684.0,0.030756250000000002,1.112781954887218,,ok
train,shiyan/data/images/train/MAR20_1353.jpg,shiyan/data/labels/train/MAR20_1353.txt,MAR20_1353,MAR20_1353,2,17,A14_KC-135,aircraft,0.653125,0.245625,0.17125,0.16125,0.5674999999999999,0.165,0.73875,0.32625000000000004,137.0,129.0,17673.0,0.0276140625,1.062015503875969,,ok
